,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
6350457,160006594199,2016,Altos,PI,43.0,F,1,1,,,Altos,390.9,404.5,466.4,388.6,340.0
6352012,160006212510,2016,Altos,PI,21.0,F,1,1,,,Altos,395.4,518.7,534.0,373.5,420.0
6356217,160006219775,2016,Altos,PI,27.0,F,1,1,,,Altos,407.7,529.2,505.5,383.9,380.0
6358560,160006264346,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,427.4,488.0,473.4,383.2,460.0
6360224,160006460194,2016,Altos,PI,25.0,F,1,1,,,Altos,431.8,507.8,467.2,350.0,560.0
6363080,160006365998,2016,Altos,PI,19.0,M,1,1,,,Altos,465.6,506.7,486.2,410.3,600.0
6364624,160006334423,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,411.2,531.0,385.5,441.5,500.0
6364666,160006580175,2016,Altos,PI,27.0,M,1,1,,,Altos,467.1,461.6,460.8,569.2,320.0
6366599,160006508322,2016,Altos,PI,29.0,M,1,1,,,Altos,552.4,620.5,567.1,743.3,560.0
6368750,160006448982,2016,Altos,PI,22.0,F,1,1,,,Altos,468.2,586.4,586.1,469.2,680.0
6369199,160006463475,2016,Altos,PI,36.0,F,1,1,,,Altos,408.1,465.8,393.6,457.6,340.0
6369452,160006246293,2016,Altos,PI,31.0,M,1,1,,,Altos,,,,,
6370992,160006339450,2016,Altos,PI,40.0,F,1,1,,,Altos,417.7,506.7,472.9,410.0,480.0
6372494,160006212586,2016,Altos,PI,13.0,M,3,1,,,Altos,383.2,479.8,417.2,373.4,0.0
6372939,160006517247,2016,Altos,PI,16.0,M,3,1,,,Altos,406.3,460.8,355.0,413.0,440.0
6374938,160006268106,2016,Altos,PI,38.0,F,1,1,,,Altos,422.3,475.3,451.5,502.4,320.0
6376401,160006520869,2016,Altos,PI,20.0,F,1,1,,,Altos,,,,,
6378859,160006487177,2016,Altos,PI,16.0,F,3,1,,,Altos,446.3,498.6,445.3,376.4,400.0
6380288,160006392904,2016,Altos,PI,19.0,M,1,1,,,Altos,503.0,490.3,548.7,610.1,440.0
6383060,160006595649,2016,Altos,PI,26.0,F,2,2,Altos,2.0,Altos,445.9,537.9,509.9,576.7,660.0
6383863,160006574071,2016,Altos,PI,20.0,F,1,1,,,Altos,508.6,401.7,471.4,374.4,480.0
6384174,160006241283,2016,Altos,PI,26.0,F,1,1,,,Altos,384.5,493.0,514.1,399.7,620.0
6384222,160006259738,2016,Altos,PI,22.0,M,1,1,,,Santana de Parnaíba,573.0,565.5,562.6,574.2,620.0
6385518,160006445632,2016,Altos,PI,22.0,F,1,1,,,Altos,,,,,
6387298,160006419632,2016,Altos,PI,29.0,F,4,1,,,Altos,505.9,510.3,,,
6391388,160006603185,2016,Altos,PI,32.0,F,1,1,,,Altos,,,,,
6394349,160006447433,2016,Altos,PI,17.0,M,3,1,,,Altos,483.1,486.7,562.1,432.8,420.0
6397007,160006227900,2016,Altos,PI,30.0,F,1,1,,,Altos,435.7,466.4,514.3,452.9,380.0
6408925,160006423102,2016,Altos,PI,21.0,F,1,1,,,Altos,544.6,589.0,581.0,515.4,420.0
6410625,160006250135,2016,Altos,PI,23.0,M,1,1,,,Teresina,436.9,352.2,498.0,593.6,420.0
6412930,160006577634,2016,Altos,PI,19.0,M,1,1,,,Altos,,,,,
6427929,160006393549,2016,Altos,PI,19.0,M,1,1,,,Altos,,,,,
6430114,160006505211,2016,Altos,PI,20.0,M,1,1,,,Altos,,,,,
6430827,160006228601,2016,Altos,PI,19.0,M,1,1,,,Altos,445.5,483.3,425.8,467.2,320.0
6437413,160006606848,2016,Altos,PI,19.0,F,1,1,,,Altos,376.7,477.9,471.4,355.0,560.0
6437493,160006243896,2016,Altos,PI,20.0,M,1,1,,,Altos,,,,,
6440351,160006438590,2016,Altos,PI,23.0,M,1,1,,,Altos,398.4,489.3,454.0,393.6,480.0
6446797,160006199113,2016,Altos,PI,18.0,F,1,1,,,Altos,,,,,
6450793,160006181753,2016,Altos,PI,24.0,M,1,1,,,Altos,469.1,574.9,571.4,485.5,600.0
6451926,160006420580,2016,Altos,PI,23.0,M,1,1,,,Altos,520.3,532.9,492.6,531.7,460.0
6452418,160006292668,2016,Altos,PI,19.0,F,1,1,,,Altos,431.7,563.6,512.2,414.1,600.0
6455038,160006211330,2016,Altos,PI,24.0,F,1,1,,,Altos,451.0,538.5,542.9,423.2,600.0
6457991,160006314465,2016,Altos,PI,18.0,F,3,1,,,Altos,402.6,498.7,353.4,397.5,360.0
6458763,160006217606,2016,Altos,PI,42.0,F,1,1,,,Altos,386.0,397.9,469.8,415.2,580.0
6459089,160006445961,2016,Altos,PI,21.0,M,1,1,,,Altos,437.5,548.7,559.9,364.0,440.0
6460984,160006246666,2016,Altos,PI,23.0,M,4,1,,,Altos,425.1,500.0,464.3,501.7,320.0
6461960,160006599267,2016,Altos,PI,17.0,F,3,1,,,Altos,407.1,447.8,483.7,380.5,500.0
6462998,160006310875,2016,Altos,PI,29.0,F,1,1,,,Altos,515.0,556.9,459.7,452.1,640.0
6464323,160006203593,2016,Altos,PI,15.0,F,3,1,,,Altos,413.9,560.4,494.1,467.0,480.0
6470688,160006266020,2016,Altos,PI,26.0,F,1,1,,,Altos,428.5,539.0,525.7,398.5,580.0
6470959,160006418977,2016,Altos,PI,21.0,F,1,1,,,Altos,407.4,400.2,520.1,416.4,540.0
6471185,160006280533,2016,Altos,PI,39.0,F,1,1,,,Altos,444.3,524.6,424.7,405.1,320.0
6477521,160006416971,2016,Altos,PI,37.0,M,1,1,,,Campo Maior,,,,,
6481785,160006200658,2016,Altos,PI,25.0,F,1,1,,,Altos,481.2,519.3,529.2,403.4,600.0
6488820,160006288867,2016,Altos,PI,19.0,F,1,1,,,Altos,393.9,368.2,420.1,373.5,360.0
6510446,160006241925,2016,Altos,PI,18.0,F,3,1,,,Altos,,,,,
6519268,160006294105,2016,Altos,PI,19.0,M,1,1,,,Altos,692.2,662.1,629.9,717.0,940.0
6519709,160006498881,2016,Altos,PI,35.0,F,1,1,,,Altos,437.0,472.2,416.4,453.4,640.0
6531572,160006226508,2016,Altos,PI,17.0,M,2,2,Teresina,3.0,Altos,388.1,461.3,450.3,415.7,280.0
6534483,160006329918,2016,Altos,PI,17.0,F,3,1,,,Altos,404.5,493.9,453.4,349.9,460.0
6537660,160006323023,2016,Altos,PI,31.0,F,1,1,,,Altos,384.2,367.2,428.1,381.5,0.0
6555150,160006466632,2016,Altos,PI,16.0,M,3,1,,,Altos,509.5,571.5,603.3,591.5,540.0
6560435,160006694735,2016,Altos,PI,17.0,M,3,1,,,Altos,514.6,490.0,370.0,436.9,360.0
6561507,160006429044,2016,Altos,PI,18.0,M,2,3,Altos,4.0,Altos,530.6,512.5,557.8,506.5,600.0
6564506,160006458247,2016,Altos,PI,22.0,F,1,1,,,Altos,461.6,545.3,586.2,581.4,420.0
6570813,160006437413,2016,Altos,PI,20.0,F,1,1,,,Altos,377.5,399.4,488.3,416.7,320.0
6576739,160006628416,2016,Altos,PI,16.0,M,3,1,,,Altos,391.6,548.8,551.2,588.5,520.0
6577819,160006525322,2016,Altos,PI,26.0,F,1,1,,,Altos,615.5,568.9,621.1,614.6,740.0
6578361,160006434085,2016,Altos,PI,21.0,F,1,1,,,Altos,505.7,543.5,587.4,425.0,560.0
6579576,160006618980,2016,Altos,PI,23.0,M,1,1,,,Altos,486.8,604.0,578.8,401.0,640.0
6581555,160006662460,2016,Altos,PI,22.0,M,1,1,,,Altos,,,,,
6581927,160006451366,2016,Altos,PI,19.0,F,3,1,,,Altos,409.6,525.8,362.9,403.5,280.0
6585082,160006634359,2016,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,,,,,
6589622,160006931355,2016,Altos,PI,40.0,F,1,1,,,Altos,489.5,495.4,413.6,346.2,280.0
6590548,160006422457,2016,Altos,PI,29.0,F,2,2,Altos,2.0,Altos,,,,,
6591037,160006690384,2016,Altos,PI,26.0,F,1,1,,,Altos,,,,,
6591865,160006407791,2016,Altos,PI,37.0,F,4,1,,,Altos,402.5,528.9,542.7,465.5,440.0
6594388,160006714752,2016,Altos,PI,23.0,M,1,1,,,Altos,452.7,467.8,435.0,550.0,400.0
6594990,160006625192,2016,Altos,PI,23.0,M,1,1,,,Altos,431.1,455.5,529.1,532.7,240.0
6600589,160006663212,2016,Altos,PI,16.0,M,3,1,,,Altos,391.8,446.9,499.6,381.0,540.0
6603412,160006434550,2016,Altos,PI,37.0,F,1,1,,,Altos,392.1,519.5,487.3,393.1,360.0
6603420,160006906045,2016,Altos,PI,40.0,F,2,2,Altos,2.0,Altos,490.1,470.1,496.0,459.0,300.0
6604371,160006510916,2016,Altos,PI,20.0,F,1,1,,,Altos,398.4,344.1,477.2,373.4,360.0
6605235,160006753492,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
6605881,160006814361,2016,Altos,PI,41.0,M,1,1,,,Altos,448.6,492.7,505.9,526.1,500.0
6606216,160006546603,2016,Altos,PI,19.0,M,1,1,,,Altos,,,,,
6611763,160006642856,2016,Altos,PI,26.0,F,1,1,,,Altos,481.1,566.3,529.4,417.1,560.0
6612890,160006768605,2016,Altos,PI,21.0,M,1,1,,,Altos,429.2,494.3,472.0,394.3,180.0
6619037,160006693770,2016,Altos,PI,16.0,F,3,1,,,Altos,513.1,662.5,604.3,413.5,920.0
6626281,160006866825,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,496.0,628.0,556.3,554.3,520.0
6631071,160006556100,2016,Altos,PI,19.0,M,3,1,,,Altos,484.0,549.5,423.2,482.9,520.0
6631539,160006556105,2016,Altos,PI,21.0,M,2,2,Altos,2.0,Altos,398.0,386.0,482.4,415.6,380.0
6631565,160006644225,2016,Altos,PI,19.0,M,1,1,,,Altos,,,,,
6634255,160006720898,2016,Altos,PI,24.0,F,1,1,,,Altos,,,,,
6638688,160006836245,2016,Altos,PI,24.0,F,1,1,,,Altos,,,,,
6643052,160006580402,2016,Altos,PI,16.0,F,3,1,,,Altos,452.7,519.5,464.9,582.5,400.0
6643068,160006699723,2016,Altos,PI,21.0,F,1,1,,,Altos,385.4,520.9,473.2,352.0,560.0
6643280,160006961566,2016,Altos,PI,20.0,M,1,1,,,Altos,502.7,531.5,481.2,364.7,380.0
6647652,160006580426,2016,Altos,PI,24.0,F,3,1,,,Altos,481.2,438.4,507.1,416.0,280.0
6653313,160006630282,2016,Altos,PI,25.0,F,1,1,,,Altos,,,,,
6659889,160006507037,2016,Altos,PI,36.0,M,1,1,,,Altos,430.3,511.9,445.7,429.3,600.0
6662543,160006472380,2016,Altos,PI,23.0,M,1,1,,,Altos,465.1,578.1,467.4,473.2,580.0
6665677,160006887543,2016,Altos,PI,50.0,M,1,1,,,Altos,,,,,
6671403,160006742550,2016,Altos,PI,43.0,F,1,1,,,Altos,408.5,605.1,565.0,386.8,640.0
6672524,160006742593,2016,Altos,PI,19.0,M,1,1,,,Altos,455.1,511.3,444.3,446.0,520.0
6675405,160006490576,2016,Altos,PI,24.0,M,1,1,,,Altos,529.7,527.0,557.0,419.4,560.0
6679121,160006682695,2016,Altos,PI,25.0,F,1,1,,,Altos,470.4,513.5,478.1,492.5,600.0
6684615,160006775895,2016,Altos,PI,16.0,F,3,1,,,Altos,392.3,460.4,461.8,387.4,400.0
6687818,160006793778,2016,Altos,PI,18.0,F,2,2,Teresina,2.0,Teresina,385.9,496.6,533.0,369.8,500.0
6689254,160006838054,2016,Altos,PI,16.0,M,3,1,,,Altos,587.5,533.2,534.3,437.3,520.0
6690564,160006612040,2016,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,450.1,569.5,495.3,457.3,520.0
6691908,160006862057,2016,Altos,PI,25.0,F,1,1,,,Altos,465.7,582.6,508.7,535.4,600.0
6700913,160006891315,2016,Altos,PI,16.0,F,3,1,,,Altos,452.0,473.5,498.8,536.9,440.0
6703523,160006876087,2016,Altos,PI,30.0,M,1,1,,,Altos,,,,,
6704105,160006510938,2016,Altos,PI,35.0,F,1,1,,,Altos,460.9,645.5,598.2,609.9,600.0
6704608,160006859730,2016,Altos,PI,16.0,M,3,1,,,Altos,,,,,
6712655,160006487034,2016,Altos,PI,31.0,F,1,1,,,Altos,469.6,458.3,475.1,416.6,340.0
6717232,160006847555,2016,Altos,PI,34.0,F,1,1,,,Altos,421.3,436.0,375.4,457.9,420.0
6719475,160006579933,2016,Altos,PI,36.0,F,1,1,,,Altos,415.1,560.7,565.6,400.4,420.0
6720018,160006944650,2016,Altos,PI,22.0,M,1,1,,,Altos,437.7,552.7,511.1,504.5,600.0
6720629,160006473004,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,465.5,380.4,,,
6722882,160006943740,2016,Altos,PI,27.0,F,1,1,,,Teresina,,,,,
6724842,160006899032,2016,Altos,PI,16.0,M,3,1,,,Altos,594.1,560.4,503.5,472.7,580.0
6725735,160006678104,2016,Altos,PI,23.0,M,1,1,,,Altos,432.5,545.3,512.3,629.6,500.0
6726829,160006851731,2016,Altos,PI,25.0,M,1,1,,,Altos,527.5,511.6,459.9,398.6,420.0
6731612,160006854871,2016,Altos,PI,27.0,M,1,1,,,Altos,476.5,553.3,553.7,371.7,560.0
6732765,160006642785,2016,Altos,PI,15.0,F,3,1,,,Altos,460.5,511.0,454.4,380.7,560.0
6744279,160006729416,2016,Altos,PI,23.0,F,1,1,,,Altos,424.1,477.7,523.0,436.1,540.0
6745435,160006662561,2016,Altos,PI,26.0,M,1,1,,,Altos,454.6,497.6,417.3,343.6,360.0
6745920,160006910674,2016,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,417.3,454.2,556.5,543.2,400.0
6749463,160006874011,2016,Altos,PI,49.0,F,1,1,,,Altos,425.0,497.9,513.6,479.4,440.0
6761710,160006612588,2016,Altos,PI,21.0,F,1,1,,,Altos,400.4,553.4,539.2,467.4,520.0
6761727,160006738428,2016,Altos,PI,19.0,F,2,2,Pau D'Arco do Piauí,2.0,Altos,,,,,
6767895,160006740361,2016,Altos,PI,24.0,F,2,2,Altos,2.0,Altos,,,,,
6773823,160006999787,2016,Altos,PI,18.0,F,3,1,,,Altos,501.9,635.8,637.8,541.0,880.0
6791412,160006579738,2016,Altos,PI,20.0,M,1,1,,,Altos,,,,,
6800891,160006999198,2016,Altos,PI,20.0,F,1,1,,,Altos,428.1,512.6,525.5,529.3,440.0
6818906,160006565184,2016,Altos,PI,22.0,F,1,1,,,Altos,433.3,519.7,480.7,473.2,520.0
6819199,160007010705,2016,Altos,PI,33.0,M,1,1,,,Altos,432.0,538.7,404.1,413.7,300.0
6821035,160006837233,2016,Altos,PI,19.0,F,1,1,,,Altos,589.1,654.1,633.2,505.6,740.0
6828487,160006548037,2016,Altos,PI,21.0,F,1,1,,,Altos,446.8,465.0,421.4,398.5,420.0
6843695,160007007991,2016,Altos,PI,20.0,M,3,1,,,Altos,422.2,476.5,379.4,493.9,340.0
6845613,160006789662,2016,Altos,PI,24.0,F,1,1,,,Altos,,,,,
6848103,160006792356,2016,Altos,PI,26.0,F,1,1,,,Altos,,,,,
6865292,160006682398,2016,Altos,PI,28.0,F,4,1,,,Altos,,,,,
6867501,160006947148,2016,Altos,PI,25.0,F,1,1,,,Altos,415.9,540.7,538.1,392.4,460.0
6869823,160006928856,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
6874380,160006760128,2016,Altos,PI,18.0,F,3,1,,,Altos,419.7,453.0,473.9,563.2,440.0
6881841,160006956935,2016,Altos,PI,17.0,F,3,1,,,Altos,,,,,
6883411,160006925530,2016,Altos,PI,23.0,F,1,1,,,Altos,407.1,452.6,,,
6901737,160006779237,2016,Altos,PI,22.0,F,1,1,,,Altos,405.3,417.7,410.6,548.8,500.0
6914040,160006820565,2016,Altos,PI,21.0,M,4,1,,,Altos,490.7,521.7,422.6,513.3,300.0
6914344,160006730136,2016,Altos,PI,47.0,M,4,1,,,Altos,,,,,
6917103,160006987438,2016,Altos,PI,20.0,F,1,1,,,Altos,442.3,498.3,525.9,430.7,520.0
6926245,160006971966,2016,Altos,PI,43.0,M,1,1,,,Altos,,,,,
6929856,160006552324,2016,Altos,PI,18.0,F,3,1,,,Granja,,,,,
6930111,160007084850,2016,Altos,PI,19.0,M,1,1,,,Altos,,,,,
6958353,160006927528,2016,Altos,PI,24.0,F,1,1,,,Altos,412.2,462.6,491.6,393.3,340.0
6970985,160006539147,2016,Altos,PI,37.0,M,1,1,,,Altos,,,,,
6975361,160006557109,2016,Altos,PI,28.0,M,1,1,,,Altos,441.9,495.8,497.8,542.2,500.0
6975955,160006624274,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,425.0,446.5,426.3,364.4,500.0
6978023,160006959214,2016,Altos,PI,44.0,F,1,1,,,Altos,421.1,595.0,525.2,392.0,700.0
6981437,160007023020,2016,Altos,PI,41.0,M,1,1,,,Altos,453.5,365.4,479.7,367.6,420.0
6982258,160006761909,2016,Altos,PI,19.0,M,1,1,,,Altos,404.4,452.7,359.5,573.9,380.0
6982409,160006727547,2016,Altos,PI,26.0,M,1,1,,,Altos,,,,,
6983853,160006862932,2016,Altos,PI,28.0,F,1,1,,,Altos,515.0,518.3,557.8,427.2,460.0
6986523,160006721610,2016,Altos,PI,62.0,M,1,1,,,Altos,,,,,
6988650,160006790475,2016,Altos,PI,28.0,F,1,1,,,Altos,472.8,515.5,504.6,460.7,360.0
6994079,160006668961,2016,Altos,PI,42.0,F,3,1,,,Altos,412.5,486.3,442.3,467.8,320.0
7001958,160006662781,2016,Altos,PI,20.0,F,1,1,,,Altos,480.9,466.8,366.8,420.6,380.0
7003830,160007085169,2016,Altos,PI,30.0,M,1,1,,,Altos,453.0,595.2,567.0,375.4,480.0
7008156,160007035224,2016,Altos,PI,34.0,M,3,1,,,Altos,,,,,
7008489,160007033776,2016,Altos,PI,44.0,F,2,2,Altos,2.0,Altos,380.2,461.1,414.9,512.2,440.0
7010465,160007024487,2016,Altos,PI,42.0,F,1,1,,,Altos,514.1,655.0,591.6,494.8,560.0
7012048,160007037044,2016,Altos,PI,20.0,M,1,1,,,Altos,453.1,604.0,555.1,503.9,500.0
7015686,160006798862,2016,Altos,PI,36.0,M,1,1,,,Altos,454.0,394.3,424.3,445.0,440.0
7019350,160006838815,2016,Altos,PI,27.0,M,1,1,,,Altos,,,,,
7019771,160006758480,2016,Altos,PI,21.0,F,1,1,,,Altos,398.3,559.5,505.3,450.8,560.0
7024034,160007102983,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
7026069,160006839709,2016,Altos,PI,24.0,M,1,1,,,Altos,542.7,529.8,434.6,668.0,520.0
7026299,160007039846,2016,Altos,PI,20.0,F,1,1,,,Altos,,,,,
7029749,160007111414,2016,Altos,PI,26.0,M,1,1,,,Altos,,,,,
7030651,160007015189,2016,Altos,PI,29.0,F,2,2,Altos,2.0,Altos,467.4,451.1,465.6,403.3,460.0
7033790,160006831902,2016,Altos,PI,32.0,F,1,1,,,Altos,,,,,
7042674,160007033861,2016,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,387.5,517.5,437.0,360.3,440.0
7042932,160006677452,2016,Altos,PI,23.0,F,1,1,,,Altos,491.7,499.2,524.6,379.1,540.0
7048024,160007037373,2016,Altos,PI,25.0,F,1,1,,,Altos,,,,,
7049469,160006799088,2016,Altos,PI,38.0,F,1,1,,,Altos,417.2,529.9,509.7,399.4,540.0
7050654,160006666774,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
7051566,160007149169,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,489.8,479.8,422.9,412.1,460.0
7054090,160006979071,2016,Altos,PI,25.0,F,1,1,,,Altos,,,,,
7055168,160007057851,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,553.3,503.5,514.9,436.7,600.0
7055252,160007038418,2016,Altos,PI,30.0,F,1,1,,,Altos,427.2,498.5,546.1,445.9,480.0
7055520,160007027644,2016,Altos,PI,21.0,M,1,1,,,Altos,,,,,
7063703,160006652281,2016,Altos,PI,17.0,F,3,1,,,Altos,425.4,483.1,508.5,365.1,480.0
7068478,160006791977,2016,Altos,PI,15.0,F,3,1,,,Altos,,,,,
7073301,160007200103,2016,Altos,PI,29.0,F,1,1,,,Altos,,,,,
7078701,160007014768,2016,Altos,PI,25.0,M,1,1,,,Altos,,,,,
7079213,160007200566,2016,Altos,PI,16.0,F,3,1,,,Altos,434.7,515.3,445.0,362.2,340.0
7081843,160007060724,2016,Altos,PI,18.0,F,1,1,,,Altos,510.9,580.7,562.3,548.2,420.0
7084364,160007078551,2016,Altos,PI,22.0,M,1,1,,,Teresina,,,,,
7084592,160007203239,2016,Altos,PI,24.0,F,1,1,,,Altos,421.6,482.4,512.1,405.3,600.0
7086904,160007158359,2016,Altos,PI,25.0,M,1,1,,,Altos,490.6,589.4,592.5,444.8,560.0
7088760,160007138200,2016,Altos,PI,24.0,F,1,1,,,Altos,436.6,439.1,379.2,431.1,520.0
7090649,160007303304,2016,Altos,PI,27.0,F,1,1,,,Teresina,492.1,534.2,529.1,371.1,600.0
7092501,160007214047,2016,Altos,PI,21.0,M,1,1,,,Altos,,,,,
7093017,160006766524,2016,Altos,PI,18.0,F,2,2,Teresina,2.0,Altos,506.6,404.6,496.7,491.1,480.0
7099182,160006774333,2016,Altos,PI,21.0,F,2,2,Altos,2.0,Altos,398.1,481.6,430.3,410.1,580.0
7099227,160007190082,2016,Altos,PI,39.0,F,1,1,,,Altos,434.9,519.7,495.8,411.9,0.0
7102419,160007140299,2016,Altos,PI,19.0,M,1,1,,,Altos,464.6,600.4,468.4,524.9,520.0
7104700,160007207852,2016,Altos,PI,22.0,F,1,1,,,Altos,469.7,561.2,591.4,410.8,540.0
7105407,160006770652,2016,Altos,PI,26.0,F,1,1,,,Altos,473.1,528.0,557.7,454.8,460.0
7105731,160007192623,2016,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,450.0,470.3,463.7,414.8,520.0
7106070,160007192628,2016,Altos,PI,31.0,F,1,1,,,Altos,,,,,
7106783,160007015957,2016,Altos,PI,38.0,M,1,1,,,Altos,385.4,428.2,427.6,451.8,260.0
7108702,160006795443,2016,Altos,PI,59.0,M,1,1,,,Altos,,,,,
7109859,160007311773,2016,Altos,PI,15.0,F,3,1,,,Altos,,,,,
7110089,160007103046,2016,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,454.3,452.8,392.1,498.0,220.0
7111601,160006763505,2016,Altos,PI,46.0,F,1,1,,,Altos,427.2,554.2,578.8,587.7,560.0
7113912,160007099619,2016,Altos,PI,20.0,F,1,1,,,Altos,546.0,570.1,550.1,392.7,560.0
7114888,160007260202,2016,Altos,PI,21.0,M,1,1,,,Altos,459.3,534.9,518.4,446.8,500.0
7118459,160007120739,2016,Altos,PI,22.0,F,1,1,,,Altos,435.2,401.1,437.2,431.9,640.0
7127264,160007317787,2016,Altos,PI,23.0,M,1,1,,,Altos,460.1,416.5,435.2,393.5,440.0
7128018,160007305618,2016,Altos,PI,39.0,F,1,1,,,Altos,438.5,567.1,592.4,475.4,680.0
7130484,160007319316,2016,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,404.3,539.3,448.4,460.3,580.0
7131082,160007092702,2016,Altos,PI,24.0,F,1,1,,,Altos,,,,,
7131433,160007092704,2016,Altos,PI,34.0,F,1,1,,,Altos,414.0,424.6,492.6,469.4,360.0
7131786,160007111390,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,,,,
7133761,160007266916,2016,Altos,PI,40.0,F,1,1,,,Altos,,,,,
7135407,160007058008,2016,Altos,PI,20.0,M,1,1,,,Altos,,,,,
7138630,160007206008,2016,Altos,PI,53.0,M,4,1,,,Altos,431.9,475.1,530.4,488.0,0.0
7138765,160006785700,2016,Altos,PI,15.0,F,3,1,,,Altos,373.0,491.7,487.0,499.5,400.0
7141253,160007142026,2016,Altos,PI,15.0,F,3,1,,,Altos,441.1,468.9,525.7,371.6,560.0
7153346,160006784825,2016,Altos,PI,27.0,M,1,1,,,Altos,,,,,
7154870,160007384609,2016,Altos,PI,27.0,F,2,2,Altos,2.0,Altos,436.3,499.4,508.9,421.8,220.0
7155357,160006806149,2016,Altos,PI,22.0,F,1,1,,,Altos,398.8,542.7,518.5,557.3,480.0
7159563,160007047446,2016,Altos,PI,22.0,F,1,1,,,Altos,477.0,539.6,531.9,480.1,420.0
7164063,160007390408,2016,Altos,PI,17.0,M,3,1,,,Altos,403.4,412.2,466.3,355.9,0.0
7172242,160007168254,2016,Altos,PI,29.0,F,1,1,,,Altos,403.0,528.8,430.5,426.9,540.0
7175023,160007045429,2016,Altos,PI,20.0,M,1,1,,,Altos,,,,,
7179046,160007358184,2016,Altos,PI,29.0,F,1,1,,,Altos,,,,,
7179370,160007245009,2016,Altos,PI,16.0,F,3,1,,,Altos,391.4,487.0,527.1,428.4,400.0
7180959,160007278508,2016,Altos,PI,19.0,M,1,1,,,Altos,422.8,402.6,518.9,366.4,400.0
7182343,160007372822,2016,Altos,PI,15.0,M,3,1,,,Altos,466.3,585.6,530.0,481.0,520.0
7183151,160007482963,2016,Altos,PI,37.0,M,1,1,,,Altos,609.9,690.2,605.0,447.2,760.0
7187975,160007147176,2016,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,387.9,473.4,427.7,340.5,400.0
7193906,160007275327,2016,Altos,PI,32.0,M,1,1,,,Altos,365.1,512.4,,,
7194292,160007244604,2016,Altos,PI,21.0,F,1,1,,,Altos,406.4,474.0,446.8,400.0,480.0
7226977,160007085262,2016,Altos,PI,30.0,F,1,1,,,Altos,,,,,
7233321,160007433043,2016,Altos,PI,16.0,M,3,1,,,Altos,407.4,527.1,517.8,392.4,360.0
7239718,160007233131,2016,Altos,PI,16.0,M,3,1,,,Altos,451.8,583.8,572.1,389.8,560.0
7249437,160007414966,2016,Altos,PI,30.0,F,1,1,,,Altos,416.9,415.5,454.5,587.9,360.0
7251022,160007117056,2016,Altos,PI,29.0,M,1,1,,,Altos,,,,,
7253654,160007315383,2016,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,462.5,474.1,549.1,416.7,0.0
7254441,160007340095,2016,Altos,PI,20.0,F,1,1,,,Altos,365.6,479.0,415.9,423.8,380.0
7258729,160007198313,2016,Altos,PI,20.0,M,3,1,,,Altos,385.2,345.9,382.4,355.8,0.0
7261702,160007450400,2016,Altos,PI,38.0,F,1,1,,,Altos,511.5,564.6,562.3,477.8,520.0
7263769,160007283639,2016,Altos,PI,17.0,M,3,1,,,Altos,370.2,562.3,529.8,556.1,420.0
7264818,160007283671,2016,Altos,PI,29.0,F,1,1,,,Campo Maior,423.9,532.7,540.8,468.1,640.0
7267144,160007406938,2016,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,434.1,427.0,486.9,473.1,480.0
7272865,160007134012,2016,Altos,PI,25.0,M,1,1,,,Altos,452.3,512.0,499.5,400.6,380.0
7279929,160007365397,2016,Altos,PI,18.0,F,3,1,,,Altos,458.4,401.7,443.2,412.3,380.0
7280203,160007141681,2016,Altos,PI,30.0,F,1,1,,,Altos,487.8,475.6,567.6,426.2,560.0
7280661,160007337147,2016,Altos,PI,48.0,F,1,1,,,Altos,430.6,531.9,555.2,413.0,700.0
7284162,160007225296,2016,Altos,PI,26.0,F,1,1,,,Altos,424.0,386.8,419.2,420.5,540.0
