,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3212265,180010997918,2018,Altos,PI,30.0,F,1,1,,,Altos,480.7,615.3,570.9,522.0,600.0
3228344,180010794285,2018,Altos,PI,18.0,M,2,1,Teresina,1.0,Altos,524.1,638.8,564.3,597.5,600.0
3235606,180011025136,2018,Altos,PI,20.0,M,1,1,,,Altos,492.1,593.8,541.9,602.5,520.0
3236908,180010802473,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,402.3,445.3,463.3,388.8,520.0
3238078,180010738490,2018,Altos,PI,40.0,M,1,1,,,Altos,486.3,499.8,468.7,397.7,360.0
3241203,180010768278,2018,Altos,PI,22.0,F,1,1,,,Altos,404.2,611.0,495.1,476.1,520.0
3242665,180010963046,2018,Altos,PI,25.0,F,1,1,,,Altos,475.7,504.9,446.7,439.8,560.0
3242674,180010857657,2018,Altos,PI,26.0,M,1,1,,,Altos,511.4,,,541.4,
3243471,180010768306,2018,Altos,PI,17.0,F,3,1,,,Altos,462.7,434.9,388.2,384.1,0.0
3243587,180010873392,2018,Altos,PI,21.0,F,1,1,,,Altos,429.8,568.2,440.5,446.2,320.0
3244308,180010896429,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,425.0,579.1,537.9,592.7,360.0
3249000,180010755433,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,412.7,410.9,491.5,462.9,320.0
3249559,180010845444,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,480.2,546.7,487.1,391.3,740.0
3249846,180010737941,2018,Altos,PI,49.0,F,1,1,,,Altos,497.7,605.3,498.7,461.9,720.0
3250395,180010842264,2018,Altos,PI,28.0,F,1,1,,,Altos,448.8,583.7,493.7,479.3,360.0
3252924,180010815761,2018,Altos,PI,21.0,M,1,1,,,Altos,393.9,543.1,424.0,501.2,360.0
3252942,180010836251,2018,Altos,PI,24.0,F,1,1,,,Altos,537.2,625.6,572.5,432.2,780.0
3253470,180010880473,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,449.6,450.9,411.0,416.9,300.0
3253821,180010901537,2018,Altos,PI,25.0,M,1,1,,,Altos,440.4,570.3,528.4,419.6,360.0
3254428,180010776507,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,498.4,550.3,429.2,542.6,320.0
3254979,180010850779,2018,Altos,PI,16.0,F,2,1,,,Altos,424.3,581.8,470.1,438.8,380.0
3256001,180010933276,2018,Altos,PI,20.0,F,1,1,,,Altos,506.1,654.8,565.3,547.1,540.0
3258646,180010740976,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,507.4,497.4,524.6,487.6,380.0
3258771,180010732520,2018,Altos,PI,21.0,F,3,1,,,Altos,,,,,
3258787,180010798215,2018,Altos,PI,20.0,F,1,1,,,Altos,528.9,604.0,545.2,488.2,640.0
3258889,180010981012,2018,Altos,PI,20.0,M,2,2,Teresina,2.0,Altos,,,,,
3260048,180010781560,2018,Altos,PI,18.0,F,1,1,,,Altos,431.4,497.4,426.7,500.9,400.0
3260867,180010854692,2018,Altos,PI,15.0,F,3,1,,,Altos,441.7,489.7,416.9,483.1,360.0
3261662,180010738619,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,489.4,504.3,422.4,435.8,360.0
3262612,180010742391,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,588.1,574.0,530.8,586.9,560.0
3264102,180010837107,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,,,,,
3264408,180010753708,2018,Altos,PI,25.0,M,1,1,,,Altos,,,,,
3264809,180010754173,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,445.8,529.0,449.4,451.3,360.0
3270600,180010813564,2018,Altos,PI,23.0,M,1,1,,,Altos,,438.9,510.9,,360.0
3271585,180010749137,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,509.8,519.8,491.2,547.2,360.0
3276719,180010755770,2018,Altos,PI,19.0,M,1,1,,,Altos,526.9,624.0,489.6,493.4,680.0
3277331,180010901076,2018,Altos,PI,22.0,F,1,1,,,Altos,441.8,603.4,431.8,411.4,520.0
3280747,180010743631,2018,Altos,PI,21.0,F,1,1,,,Altos,462.0,535.5,411.0,463.1,320.0
3286675,180010810956,2018,Altos,PI,22.0,F,1,1,,,Altos,534.1,604.7,578.1,540.1,520.0
3302544,180010884925,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,537.5,603.1,485.1,436.7,400.0
3304688,180010870838,2018,Altos,PI,17.0,F,2,4,Altos,4.0,Altos,623.5,596.5,479.6,432.4,380.0
3307817,180010812747,2018,Altos,PI,28.0,F,1,1,,,Altos,,,,,
3308983,180010949356,2018,Altos,PI,28.0,M,1,1,,,Altos,495.8,609.8,539.0,513.3,520.0
3311886,180010885447,2018,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3314354,180010846364,2018,Altos,PI,20.0,M,1,1,,,Altos,417.4,458.1,535.5,507.3,480.0
3315968,180010856494,2018,Altos,PI,18.0,M,1,1,,,Altos,388.7,416.7,457.1,502.6,320.0
3316444,180010862928,2018,Altos,PI,22.0,M,1,1,,,Altos,,,,,
3316780,180010849994,2018,Altos,PI,18.0,F,1,1,,,Altos,461.1,593.3,455.9,496.8,540.0
3318397,180011137269,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
3322977,180010936443,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,,,,,
3324862,180011376102,2018,Altos,PI,18.0,F,1,1,,,Altos,607.6,602.0,576.6,553.4,840.0
3327293,180010961545,2018,Altos,PI,18.0,M,1,1,,,Altos,439.4,423.7,451.7,432.0,380.0
3328732,180011468387,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,476.2,534.7,399.2,442.9,340.0
3328830,180011468391,2018,Altos,PI,22.0,F,1,1,,,Altos,,451.3,466.1,,500.0
3330214,180010954974,2018,Altos,PI,21.0,M,1,1,,,Altos,396.0,601.7,449.3,438.4,420.0
3335365,180010954759,2018,Altos,PI,21.0,M,1,1,,,Altos,425.8,617.9,571.4,487.2,600.0
3335748,180010912218,2018,Altos,PI,18.0,F,1,1,,,Altos,450.0,577.5,447.0,544.3,600.0
3338107,180011416394,2018,Altos,PI,18.0,M,2,1,,,Altos,397.4,532.2,469.3,429.2,340.0
3339130,180010946322,2018,Altos,PI,19.0,M,1,1,,,Altos,,489.4,423.6,,520.0
3340351,180011254970,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,446.7,419.7,399.0,550.0,520.0
3341285,180010783284,2018,Altos,PI,20.0,F,1,1,,,Altos,400.4,566.6,405.9,396.7,360.0
3343192,180011366082,2018,Altos,PI,19.0,F,1,1,,,Altos,507.9,600.4,551.9,546.3,300.0
3346825,180010814866,2018,Altos,PI,20.0,F,1,1,,,Altos,431.5,451.8,409.2,428.2,620.0
3351744,180011158294,2018,Altos,PI,25.0,F,1,1,,,Altos,482.3,495.8,517.5,385.6,420.0
3356202,180010813941,2018,Altos,PI,18.0,F,1,1,,,Altos,404.4,454.7,494.2,512.9,380.0
3359539,180010895643,2018,Altos,PI,33.0,F,1,1,,,Altos,515.5,581.5,610.5,522.0,380.0
3372457,180010806732,2018,Altos,PI,22.0,F,1,1,,,Altos,399.7,482.9,449.7,454.4,260.0
3372606,180010806025,2018,Altos,PI,26.0,F,1,1,,,Altos,454.0,673.3,589.5,601.0,360.0
3373574,180011177016,2018,Altos,PI,18.0,F,2,1,,,Altos,,,,,
3380014,180010793098,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,388.1,497.6,508.2,427.5,400.0
3383314,180010981628,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,445.3,480.1,538.3,412.7,660.0
3384847,180010793176,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,514.2,474.2,457.2,493.4,400.0
3386174,180010922288,2018,Altos,PI,26.0,M,1,1,,,Altos,,,,,
3395396,180010914077,2018,Altos,PI,17.0,F,3,1,,,Altos,395.8,461.8,462.8,546.3,360.0
3398369,180011300646,2018,Altos,PI,19.0,F,1,1,,,Altos,498.5,651.4,595.0,578.8,620.0
3399836,180011489610,2018,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,521.7,436.7,385.5,424.1,300.0
3400675,180010919138,2018,Altos,PI,19.0,F,1,1,,,Altos,464.4,539.9,347.3,536.4,560.0
3404309,180010991889,2018,Altos,PI,16.0,M,3,1,,,Altos,511.5,668.8,595.3,659.2,380.0
3407131,180010959430,2018,Altos,PI,19.0,M,1,1,,,Altos,501.8,612.4,479.3,498.1,540.0
3409757,180011209638,2018,Altos,PI,36.0,M,1,1,,,Altos,396.3,496.9,484.3,469.5,360.0
3416895,180011193670,2018,Altos,PI,21.0,M,1,1,,,Altos,421.0,610.3,567.4,511.2,240.0
3421243,180011253369,2018,Altos,PI,20.0,F,1,1,,,Altos,407.8,466.3,472.7,445.6,300.0
3426407,180011459488,2018,Altos,PI,43.0,F,1,1,,,Altos,464.3,469.1,454.4,405.5,440.0
3430101,180011522268,2018,Altos,PI,31.0,M,1,1,,,Altos,440.5,608.6,524.9,382.7,500.0
3430953,180011365807,2018,Altos,PI,22.0,F,1,1,,,Altos,419.7,446.3,436.9,413.1,480.0
3433083,180011104054,2018,Altos,PI,34.0,M,1,1,,,Altos,552.6,580.6,577.9,552.6,480.0
3433746,180011104060,2018,Altos,PI,20.0,F,1,1,,,Altos,391.2,470.1,465.8,456.8,380.0
3435276,180011306737,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,521.5,477.6,483.5,448.7,300.0
3436841,180011267069,2018,Altos,PI,19.0,F,1,1,,,Altos,474.5,612.1,540.8,517.1,560.0
3438338,180011334061,2018,Altos,PI,27.0,M,1,1,,,Altos,484.1,550.9,477.8,419.7,360.0
3438646,180011319905,2018,Altos,PI,18.0,F,1,1,,,Altos,555.0,588.5,528.6,464.7,600.0
3442798,180011273232,2018,Altos,PI,23.0,F,1,1,,,Altos,491.7,621.1,531.7,558.2,580.0
3445970,180011369983,2018,Altos,PI,21.0,F,1,1,,,Altos,448.1,467.7,406.9,405.7,240.0
3456081,180011274054,2018,Altos,PI,18.0,F,1,1,,,Altos,571.6,685.5,644.1,725.6,880.0
3463421,180011304023,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
3476319,180011309183,2018,Altos,PI,21.0,F,1,1,,,Altos,386.1,497.1,466.9,502.8,340.0
3477715,180011282712,2018,Altos,PI,20.0,F,1,1,,,Altos,,,,,
3481604,180011141187,2018,Altos,PI,16.0,F,3,1,,,Altos,543.3,635.6,623.1,610.6,760.0
3507478,180011417085,2018,Altos,PI,36.0,M,1,1,,,Altos,,,,,
3513142,180011503232,2018,Altos,PI,19.0,M,1,1,,,Altos,687.0,685.1,659.8,854.5,840.0
3514952,180011479434,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,461.1,600.8,528.7,460.9,480.0
3518732,180011237581,2018,Altos,PI,18.0,F,1,1,,,Altos,526.6,434.0,493.0,464.9,380.0
3537834,180011178984,2018,Altos,PI,16.0,F,2,2,Pau D'Arco do Piauí,2.0,Altos,633.6,667.7,385.6,726.4,460.0
3539957,180011333362,2018,Altos,PI,29.0,M,1,1,,,Altos,453.6,495.1,494.9,561.5,300.0
3544980,180011385994,2018,Altos,PI,19.0,F,1,1,,,Altos,404.4,500.8,527.6,474.8,540.0
3546905,180011483276,2018,Altos,PI,26.0,M,1,1,,,Altos,492.2,508.1,520.0,564.8,240.0
3563484,180011505233,2018,Altos,PI,19.0,F,1,1,,,Altos,376.9,575.0,537.7,452.4,360.0
3563639,180011116115,2018,Altos,PI,17.0,F,2,1,,,Altos,,,,,
3568159,180011385570,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,508.7,434.8,479.7,421.0,600.0
3572493,180011481853,2018,Altos,PI,19.0,M,1,1,,,Altos,451.2,590.0,515.3,496.7,380.0
3572597,180011131245,2018,Altos,PI,16.0,F,3,1,,,Teresina,543.7,597.3,543.3,723.4,780.0
3581967,180011419963,2018,Altos,PI,18.0,F,2,1,Teresina,1.0,Altos,537.4,605.8,569.8,591.8,580.0
3589587,180011170710,2018,Altos,PI,18.0,M,3,1,,,Altos,,543.0,494.5,,460.0
3605829,180011414108,2018,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,415.5,457.3,333.3,460.3,280.0
3611996,180011417529,2018,Altos,PI,18.0,F,2,1,,,Altos,470.0,601.3,576.9,484.2,480.0
3624127,180011248117,2018,Altos,PI,21.0,M,3,1,,,Altos,,,,,
3627043,180011494890,2018,Altos,PI,19.0,M,1,1,,,Altos,491.9,606.4,489.4,544.7,660.0
3627970,180011488599,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
3629438,180011329762,2018,Altos,PI,21.0,F,2,2,Teresina,2.0,Altos,,,,,
3629582,180011106408,2018,Altos,PI,17.0,F,2,4,Altos,4.0,Altos,383.1,566.0,426.2,527.1,420.0
3630655,180011106424,2018,Altos,PI,21.0,F,1,1,,,Altos,429.0,605.5,535.3,461.0,360.0
3633952,180011884228,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,487.8,417.9,418.3,446.0,320.0
3633963,180011176806,2018,Altos,PI,17.0,M,2,1,,,Altos,406.9,436.9,432.4,520.0,200.0
3635546,180011207743,2018,Altos,PI,25.0,M,1,1,,,Altos,425.3,576.0,424.4,470.8,340.0
3638016,180011728474,2018,Altos,PI,20.0,F,1,1,,,Altos,,550.1,425.7,,400.0
3640216,180011119005,2018,Altos,PI,25.0,F,1,1,,,Altos,375.3,491.5,433.2,391.4,380.0
3640489,180011995336,2018,Altos,PI,20.0,M,1,1,,,Altos,450.5,536.1,453.7,516.7,420.0
3640808,180012048071,2018,Altos,PI,28.0,M,1,1,,,Altos,439.2,405.4,456.5,466.8,300.0
3641992,180011624080,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,392.8,442.4,445.4,549.9,360.0
3642386,180012157930,2018,Altos,PI,18.0,F,1,1,,,Altos,429.2,431.8,397.8,491.3,380.0
3649036,180011241027,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,458.8,484.3,398.8,481.0,600.0
3658934,180011440502,2018,Altos,PI,20.0,M,1,1,,,Altos,406.8,514.9,448.1,519.7,400.0
3662186,180011338837,2018,Altos,PI,20.0,M,1,1,,,Altos,364.9,554.9,489.3,489.5,0.0
3663096,180012063123,2018,Altos,PI,35.0,F,1,1,,,Altos,493.2,460.5,514.9,494.6,420.0
3665611,180011966131,2018,Altos,PI,17.0,F,3,1,,,Altos,398.4,493.7,414.7,529.0,460.0
3668928,180011964447,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
3670372,180012123109,2018,Altos,PI,34.0,F,1,1,,,Altos,,626.5,575.9,,400.0
3673581,180011897653,2018,Altos,PI,24.0,M,1,1,,,Altos,470.8,548.5,515.8,411.8,400.0
3674287,180011236168,2018,Altos,PI,20.0,M,2,2,Altos,2.0,Altos,431.1,560.1,562.1,444.6,360.0
3675049,180011913554,2018,Altos,PI,18.0,F,1,1,,,Teresina,524.2,602.3,666.3,632.6,760.0
3677113,180011237807,2018,Altos,PI,17.0,M,3,1,,,Altos,,548.1,563.2,,360.0
3679003,180011866690,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
3679647,180011844849,2018,Altos,PI,22.0,F,1,1,,,Altos,466.2,604.0,606.1,520.9,700.0
3680395,180012076432,2018,Altos,PI,17.0,F,3,1,,,Altos,420.7,501.3,490.9,548.1,340.0
3696237,180011453892,2018,Altos,PI,19.0,F,1,1,,,Altos,403.5,555.3,523.8,493.0,580.0
3696485,180011144355,2018,Altos,PI,33.0,F,1,1,,,Altos,,,,,
3699830,180012318651,2018,Altos,PI,19.0,M,1,1,,,Altos,524.9,622.0,496.0,665.4,300.0
3702561,180011167880,2018,Altos,PI,39.0,M,1,1,,,Altos,487.5,522.7,477.5,473.1,0.0
3705361,180012043071,2018,Altos,PI,17.0,F,3,1,,,Altos,403.2,491.8,342.1,420.9,280.0
3706536,180011637649,2018,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,512.8,542.8,419.3,471.2,360.0
3711324,180011120820,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,366.1,539.1,464.9,523.3,540.0
3716418,180011685014,2018,Altos,PI,39.0,F,1,1,,,Altos,398.1,476.9,510.1,408.5,300.0
3718310,180011471992,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,466.1,451.2,390.0,436.6,300.0
3737458,180011795462,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,412.6,431.0,468.5,535.1,720.0
3741772,180012342146,2018,Altos,PI,21.0,M,2,2,Altos,2.0,Altos,403.5,531.0,408.3,525.5,300.0
3743473,180011149248,2018,Altos,PI,19.0,F,1,1,,,Altos,428.0,577.7,543.2,503.1,560.0
3744614,180011181451,2018,Altos,PI,23.0,M,1,1,,,Altos,418.0,407.3,498.6,540.9,280.0
3745790,180011546050,2018,Altos,PI,16.0,F,3,1,,,Altos,395.4,576.3,441.9,510.1,0.0
3749845,180011138466,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
3752707,180011168548,2018,Altos,PI,34.0,M,1,1,,,Altos,405.5,470.6,391.9,467.4,600.0
3762589,180011237224,2018,Altos,PI,34.0,F,1,1,,,Altos,,495.8,380.4,,180.0
3763186,180011185524,2018,Altos,PI,16.0,M,3,1,,,Altos,466.5,559.5,497.5,578.1,360.0
3764081,180011185536,2018,Altos,PI,19.0,F,1,1,,,Altos,505.1,614.2,455.2,593.2,560.0
3768196,180011182255,2018,Altos,PI,52.0,F,1,1,,,Altos,,450.3,458.5,,0.0
3768569,180011168878,2018,Altos,PI,23.0,F,1,1,,,Altos,504.0,612.1,549.5,596.3,420.0
3770387,180012281137,2018,Altos,PI,36.0,F,1,1,,,Altos,,613.9,514.6,,540.0
3772010,180011178577,2018,Altos,PI,22.0,M,1,1,,,Altos,421.6,618.5,534.4,603.8,600.0
3775566,180011431065,2018,Altos,PI,18.0,F,1,1,,,Altos,412.4,586.7,393.0,380.1,340.0
3777325,180012260068,2018,Altos,PI,17.0,M,1,1,,,Altos,517.7,640.7,620.3,634.6,640.0
3778840,180011786277,2018,Altos,PI,19.0,F,1,1,,,Altos,604.5,661.4,612.0,591.5,880.0
3779182,180011461502,2018,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3779707,180011231085,2018,Altos,PI,23.0,F,1,1,,,Altos,480.6,581.0,538.9,473.7,500.0
3791874,180011461067,2018,Altos,PI,21.0,F,1,1,,,Altos,609.0,641.8,609.8,727.2,940.0
3792573,180011211176,2018,Altos,PI,17.0,F,2,4,Teresina,4.0,Teresina,695.8,661.4,689.3,725.1,900.0
3794617,180012217454,2018,Altos,PI,25.0,F,1,1,,,Altos,,,,,
3795333,180011431198,2018,Altos,PI,17.0,F,3,1,,,Altos,404.0,517.6,530.8,445.4,620.0
3796138,180011437848,2018,Altos,PI,16.0,F,2,2,Altos,2.0,Altos,490.2,499.1,513.1,439.7,760.0
3799216,180012295371,2018,Altos,PI,23.0,M,1,1,,,Altos,516.8,599.1,537.4,641.0,680.0
3805945,180012038760,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,382.0,477.6,425.5,415.5,280.0
3808969,180012152594,2018,Altos,PI,17.0,F,2,4,Teresina,4.0,Altos,672.4,705.6,588.5,827.8,960.0
3810950,180011779953,2018,Altos,PI,30.0,M,1,1,,,Altos,,458.1,455.6,,180.0
3811630,180012158627,2018,Altos,PI,19.0,F,2,1,,,Altos,523.2,469.3,429.6,420.0,360.0
3812521,180012148031,2018,Altos,PI,24.0,F,1,1,,,Altos,421.5,505.0,416.2,390.4,360.0
3813905,180012096198,2018,Altos,PI,29.0,M,1,1,,,Altos,441.0,584.8,505.1,444.3,540.0
3816872,180011784073,2018,Altos,PI,18.0,M,1,1,,,Altos,420.0,468.2,430.2,482.5,360.0
3817468,180011887172,2018,Altos,PI,23.0,M,1,1,,,Altos,485.6,599.1,529.3,490.2,540.0
3819948,180011915068,2018,Altos,PI,34.0,F,1,1,,,Altos,454.6,496.5,436.6,388.3,360.0
3826940,180012118249,2018,Altos,PI,39.0,F,1,1,,,Altos,421.6,433.0,358.1,400.0,0.0
3827079,180012003614,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,456.3,496.8,437.0,469.6,0.0
3833179,180011636382,2018,Altos,PI,35.0,F,1,1,,,Altos,481.5,555.1,521.1,403.3,400.0
3837859,180012139866,2018,Altos,PI,18.0,F,2,1,,,Altos,387.2,445.4,400.0,425.1,240.0
3844255,180012157750,2018,Altos,PI,38.0,M,1,1,,,Altos,,,,,
3845222,180011907294,2018,Altos,PI,32.0,F,2,2,Altos,2.0,Altos,436.4,594.2,430.4,418.6,240.0
3846425,180012115065,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,437.1,461.7,386.1,403.4,360.0
3846642,180012147024,2018,Altos,PI,21.0,F,1,1,,,Altos,,,,,
3848696,180012147053,2018,Altos,PI,19.0,M,1,1,,,Altos,,,,,
3854221,180011871142,2018,Altos,PI,28.0,M,1,1,,,Altos,466.4,584.8,558.8,592.4,340.0
3861065,180012143277,2018,Altos,PI,20.0,M,1,1,,,Altos,423.0,542.7,397.2,470.8,320.0
3862802,180012162860,2018,Altos,PI,19.0,F,1,1,,,Altos,548.6,619.1,636.6,571.4,520.0
3868017,180012163360,2018,Altos,PI,26.0,F,1,1,,,Altos,484.1,439.9,471.8,488.9,560.0
3868460,180012008118,2018,Altos,PI,16.0,M,3,1,,,Altos,430.8,599.1,570.6,543.4,520.0
3870207,180012134893,2018,Altos,PI,19.0,M,1,1,,,Altos,420.7,431.6,444.7,496.7,540.0
3884634,180012131616,2018,Altos,PI,20.0,M,1,1,,,Altos,392.7,445.1,513.9,424.0,380.0
3885124,180012140399,2018,Altos,PI,15.0,F,3,1,,,Altos,393.6,462.7,513.5,390.8,380.0
3892307,180012204310,2018,Altos,PI,22.0,F,1,1,,,Altos,412.1,602.0,561.7,494.8,440.0
3893028,180011616255,2018,Altos,PI,14.0,F,3,1,,,Altos,504.9,593.6,586.8,522.6,860.0
3895008,180011568790,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,450.2,508.0,502.1,484.8,360.0
3896078,180011676713,2018,Altos,PI,17.0,F,3,1,,,Altos,394.0,516.5,469.1,496.2,340.0
3896269,180012073193,2018,Altos,PI,31.0,F,1,1,,,Altos,,,,,
3897534,180012268515,2018,Altos,PI,25.0,M,1,1,,,Altos,537.2,591.8,419.0,460.8,500.0
3901797,180011838058,2018,Altos,PI,27.0,F,1,1,,,Altos,515.9,613.3,567.5,546.2,340.0
3904054,180011679238,2018,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,,593.0,397.5,,0.0
3906362,180012231789,2018,Altos,PI,34.0,F,1,1,,,Altos,,,,,
3907818,180012107838,2018,Altos,PI,21.0,F,1,1,,,Altos,425.8,577.5,481.3,381.9,360.0
3912355,180011796178,2018,Altos,PI,20.0,M,1,1,,,Altos,418.8,504.6,463.4,459.3,320.0
3917571,180011798982,2018,Altos,PI,34.0,F,2,2,Teresina,2.0,Teresina,488.7,618.3,512.2,521.9,320.0
3917948,180012066239,2018,Altos,PI,18.0,F,1,1,,,Altos,529.9,491.6,454.8,455.0,320.0
3918981,180011850214,2018,Altos,PI,22.0,M,1,1,,,Altos,496.7,617.3,579.6,614.2,320.0
3926879,180012181428,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,466.2,661.7,538.1,637.7,860.0
3935535,180011701540,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,544.7,548.1,539.2,442.2,380.0
3936237,180011943626,2018,Altos,PI,18.0,F,2,1,,,Altos,423.9,604.7,510.8,428.6,520.0
3936254,180011989923,2018,Altos,PI,22.0,F,1,1,,,Altos,,,,,
3936337,180012328850,2018,Altos,PI,26.0,M,1,1,,,Altos,459.0,416.1,526.1,430.7,440.0
3940703,180012211302,2018,Altos,PI,16.0,F,3,1,,,Altos,384.3,592.6,522.1,498.9,580.0
3942208,180011999414,2018,Altos,PI,23.0,M,1,1,,,Altos,397.9,592.4,415.2,467.3,360.0
3945733,180011559332,2018,Altos,PI,19.0,F,1,1,,,Altos,656.8,710.0,731.9,720.9,900.0
3948596,180012055399,2018,Altos,PI,16.0,F,2,2,Altos,2.0,Altos,568.2,646.0,612.6,658.7,640.0
3948886,180012322451,2018,Altos,PI,25.0,M,1,1,,,Altos,535.2,610.9,535.8,527.3,320.0
3953843,180011634949,2018,Altos,PI,15.0,M,3,1,,,Altos,410.0,498.1,516.1,560.9,360.0
3953950,180011611039,2018,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,429.0,506.0,491.6,516.5,300.0
3958597,180011783843,2018,Altos,PI,18.0,M,1,1,,,Altos,,,,,
3968086,180012309180,2018,Altos,PI,24.0,M,1,1,,,Altos,395.0,572.5,495.8,450.3,340.0
3973912,180011574585,2018,Altos,PI,17.0,F,1,1,,,Altos,502.3,621.1,602.4,699.7,680.0
3984710,180012033307,2018,Altos,PI,20.0,F,1,1,,,Altos,436.5,486.7,391.8,510.8,560.0
3984970,180012269969,2018,Altos,PI,37.0,F,1,1,,,Altos,,,,,
3992000,180011958912,2018,Altos,PI,17.0,F,3,1,,,Altos,540.7,653.8,572.7,523.3,740.0
3998452,180012010961,2018,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,373.8,530.4,489.0,645.2,700.0
4003742,180011862183,2018,Altos,PI,30.0,M,1,1,,,Altos,407.5,674.7,559.2,440.9,540.0
4017825,180011904323,2018,Altos,PI,34.0,F,1,1,,,Altos,441.1,538.9,452.0,452.8,240.0
4026722,180012277838,2018,Altos,PI,24.0,F,1,1,,,Teresina,428.4,559.4,475.1,414.6,280.0
4035960,180012182818,2018,Altos,PI,26.0,M,1,1,,,Altos,597.0,640.6,607.3,479.5,480.0
4039945,180012336012,2018,Altos,PI,23.0,M,1,1,,,Altos,546.4,577.9,506.2,513.1,460.0
4041884,180011959868,2018,Altos,PI,19.0,M,1,1,,,Altos,414.5,513.2,480.5,527.9,540.0
4043741,180011620111,2018,Altos,PI,24.0,M,1,1,,,Altos,,,,,
4045513,180011997204,2018,Altos,PI,28.0,F,1,1,,,Altos,455.2,583.1,373.0,463.3,620.0
4046479,180011574695,2018,Altos,PI,36.0,M,1,1,,,Altos,,,,,
4047144,180012319273,2018,Altos,PI,22.0,F,1,1,,,Altos,483.1,595.7,556.3,480.5,300.0
4047392,180012221941,2018,Altos,PI,19.0,F,1,1,,,Altos,518.7,577.9,537.4,562.8,700.0
4047609,180012174648,2018,Altos,PI,22.0,M,1,1,,,Altos,424.1,509.6,416.9,454.0,320.0
4054093,180012291140,2018,Altos,PI,18.0,F,1,1,,,Altos,402.8,510.3,521.0,545.8,580.0
4058372,180011703133,2018,Altos,PI,25.0,M,1,1,,,Altos,,,,,
4059632,180012092682,2018,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,436.8,489.0,410.9,486.1,340.0
4060547,180012354527,2018,Altos,PI,15.0,M,3,1,,,Altos,429.8,509.5,486.4,587.2,600.0
4061221,180011826248,2018,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,370.6,548.1,513.6,476.8,620.0
4061652,180012283075,2018,Altos,PI,22.0,M,1,1,,,Altos,,,,,
