,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
2287085,190003291749,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,438.4,437.9,483.7,449.0,600.0
2287119,190003291783,2019,Altos,PI,20,F,1,1,,,Altos,461.3,535.6,452.7,425.2,680.0
2287173,190003291837,2019,Altos,PI,27,F,1,1,,,Altos,,502.4,458.8,,500.0
2287313,190003291977,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,363.1,369.7,505.5,372.9,460.0
2287351,190003292015,2019,Altos,PI,25,F,1,1,,,Altos,,,,,
2287429,190003292093,2019,Altos,PI,27,M,1,1,,,Altos,424.0,509.1,512.3,636.1,480.0
2556325,190003560993,2019,Altos,PI,27,F,1,1,,,Altos,,,,,
2556453,190003561121,2019,Altos,PI,21,M,1,1,,,Altos,356.6,538.9,430.3,387.6,420.0
2556482,190003561150,2019,Altos,PI,30,M,2,2,Altos,2.0,Altos,384.6,419.5,460.5,397.1,0.0
2556704,190003561372,2019,Altos,PI,48,M,2,2,Altos,2.0,Altos,,,,,
2556919,190003561587,2019,Altos,PI,18,F,2,2,,,Altos,400.4,487.0,448.9,396.6,440.0
2559803,190003564471,2019,Altos,PI,23,M,1,1,,,Altos,573.5,721.6,634.8,671.8,680.0
2559809,190003564477,2019,Altos,PI,24,M,1,1,,,Altos,501.2,566.4,552.0,453.8,720.0
2559838,190003564506,2019,Altos,PI,24,M,1,1,,,Altos,,,,,
2559869,190003564537,2019,Altos,PI,18,M,1,1,,,Altos,556.4,598.4,507.6,476.3,820.0
2559941,190003564609,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,454.8,432.0,447.1,383.0,340.0
2559973,190003564641,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,368.4,455.7,481.4,429.0,420.0
2560052,190003564720,2019,Altos,PI,19,F,1,1,,,Altos,,554.1,592.8,,560.0
2560093,190003564761,2019,Altos,PI,20,F,2,2,Altos,2.0,Altos,417.5,365.4,468.8,392.2,0.0
2560171,190003564839,2019,Altos,PI,43,F,1,1,,,Altos,381.2,463.4,389.1,365.2,440.0
2563026,190003567694,2019,Altos,PI,45,F,1,1,,,Altos,399.2,507.1,502.9,488.2,600.0
2563170,190003567838,2019,Altos,PI,19,F,1,1,,,Altos,411.1,486.9,487.0,429.0,480.0
2563321,190003567989,2019,Altos,PI,44,M,1,1,,,Altos,,,,,
2563342,190003568010,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,521.4,522.9,502.3,550.1,560.0
2563355,190003568023,2019,Altos,PI,19,F,1,1,,,Altos,596.9,656.0,622.2,710.3,860.0
2563411,190003568079,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,,,,,
2563439,190003568107,2019,Altos,PI,23,M,1,1,,,Altos,388.8,483.6,527.1,417.8,460.0
2563452,190003568120,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,,,,,
2563481,190003568149,2019,Altos,PI,36,F,1,1,,,Altos,365.3,530.2,453.7,515.8,600.0
2563557,190003568225,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,414.0,402.0,483.2,362.6,560.0
2566501,190003571169,2019,Altos,PI,18,M,1,1,,,Altos,,,,,
2566548,190003571216,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,453.7,454.6,423.1,478.6,520.0
2566755,190003571423,2019,Altos,PI,20,M,1,1,,,Altos,535.0,491.0,544.0,535.1,580.0
2566839,190003571507,2019,Altos,PI,37,F,2,2,Altos,2.0,Altos,365.2,396.2,402.6,428.6,600.0
2566866,190003571534,2019,Altos,PI,39,M,1,1,,,Altos,,,,,
2569876,190003574544,2019,Altos,PI,23,F,1,1,,,Altos,,,,,
2569936,190003574604,2019,Altos,PI,28,F,1,1,,,Altos,,,,,
2569967,190003574635,2019,Altos,PI,21,M,1,1,,,Altos,485.2,384.3,463.2,440.9,480.0
2569991,190003574659,2019,Altos,PI,21,M,1,1,,,Altos,457.2,501.2,476.2,523.2,560.0
2569996,190003574664,2019,Altos,PI,24,M,1,1,,,Altos,,,,,
2570149,190003574817,2019,Altos,PI,21,F,1,1,,,Altos,418.0,422.8,471.3,391.1,420.0
2570183,190003574851,2019,Altos,PI,18,M,1,1,,,Altos,507.6,590.7,579.9,698.1,580.0
2570206,190003574874,2019,Altos,PI,19,F,1,1,,,Altos,397.5,417.3,450.5,359.0,400.0
2570313,190003574981,2019,Altos,PI,32,F,1,1,,,Altos,403.7,379.5,417.1,410.1,580.0
2570319,190003574987,2019,Altos,PI,32,F,1,1,,,Altos,543.0,629.6,612.7,478.3,760.0
2573312,190003577980,2019,Altos,PI,20,M,1,1,,,Altos,,,,,
2573314,190003577982,2019,Altos,PI,21,F,1,1,,,Altos,389.6,490.3,512.8,478.0,480.0
2573322,190003577990,2019,Altos,PI,32,F,1,1,,,Altos,498.6,434.8,522.0,376.6,560.0
2573440,190003578108,2019,Altos,PI,21,F,1,1,,,Altos,,,,,
2576643,190003581311,2019,Altos,PI,36,F,1,1,,,Altos,,,,,
2576647,190003581315,2019,Altos,PI,23,M,1,1,,,Altos,471.7,577.8,502.9,575.2,520.0
2576666,190003581334,2019,Altos,PI,19,F,1,1,,,Altos,497.8,444.9,428.3,482.3,860.0
2576682,190003581350,2019,Altos,PI,21,F,1,1,,,Altos,476.1,641.9,574.0,650.3,640.0
2576775,190003581443,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,,,,,
2576797,190003581465,2019,Altos,PI,17,M,2,2,,,Altos,352.8,402.4,425.9,411.5,460.0
2576820,190003581488,2019,Altos,PI,22,M,1,1,,,Altos,465.4,514.4,519.3,535.1,340.0
2576863,190003581531,2019,Altos,PI,16,F,3,1,,,Altos,355.4,461.5,421.1,414.0,400.0
2576959,190003581627,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,377.2,426.6,396.6,463.3,500.0
2580126,190003584794,2019,Altos,PI,27,F,1,1,,,Altos,448.0,451.1,541.9,465.5,860.0
2580215,190003584883,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
2580277,190003584945,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,401.2,379.0,411.3,395.1,480.0
2580281,190003584949,2019,Altos,PI,18,M,2,2,,,Altos,358.2,404.8,397.8,409.3,400.0
2583662,190003588330,2019,Altos,PI,23,M,1,1,,,Altos,480.1,383.0,431.1,434.4,540.0
2583682,190003588350,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
2583756,190003588424,2019,Altos,PI,17,M,1,1,,,Altos,420.4,409.2,447.9,391.7,440.0
2586912,190003591580,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,378.7,387.5,412.4,404.9,400.0
2586926,190003591594,2019,Altos,PI,20,M,1,1,,,Altos,447.2,330.0,484.3,431.2,360.0
2587048,190003591716,2019,Altos,PI,45,F,1,1,,,Altos,398.3,546.3,502.4,401.6,500.0
2587156,190003591824,2019,Altos,PI,18,F,2,3,,,Altos,440.3,592.3,595.2,533.3,760.0
2590274,190003594942,2019,Altos,PI,18,M,1,1,,,Altos,408.9,450.5,444.1,420.6,440.0
2590372,190003595040,2019,Altos,PI,17,M,2,2,Teresina,1.0,Altos,536.6,580.1,492.8,612.6,960.0
2590380,190003595048,2019,Altos,PI,24,F,1,1,,,Altos,,472.7,510.7,,480.0
2590402,190003595070,2019,Altos,PI,26,M,2,2,,,Altos,,,,,
2590502,190003595170,2019,Altos,PI,18,M,2,2,,,Altos,515.9,507.8,514.8,468.6,0.0
2593758,190003598426,2019,Altos,PI,25,M,1,1,,,Altos,413.4,453.8,485.5,405.7,540.0
2593778,190003598446,2019,Altos,PI,38,M,1,1,,,Altos,376.2,448.5,469.4,401.2,460.0
2593922,190003598590,2019,Altos,PI,33,F,1,1,,,Altos,523.3,486.3,487.4,464.7,520.0
2597115,190003601783,2019,Altos,PI,17,F,3,1,,,Altos,375.0,456.2,400.7,409.3,460.0
2597169,190003601837,2019,Altos,PI,22,M,1,1,,,Altos,,,,,
2597176,190003601844,2019,Altos,PI,20,M,1,1,,,Altos,422.9,412.9,475.1,451.8,220.0
2597196,190003601864,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,386.6,364.7,387.5,447.1,420.0
2597211,190003601879,2019,Altos,PI,18,M,1,1,,,Altos,538.2,549.3,413.7,499.4,680.0
2600563,190003605231,2019,Altos,PI,25,M,1,1,,,Altos,507.9,460.3,525.9,428.9,640.0
2600692,190003605360,2019,Altos,PI,18,F,1,1,,,Altos,408.4,374.3,504.9,372.0,580.0
2600701,190003605369,2019,Altos,PI,27,M,1,1,,,Altos,,,,,
2600730,190003605398,2019,Altos,PI,23,F,2,2,Altos,2.0,Altos,341.5,454.6,395.9,419.7,0.0
2600734,190003605402,2019,Altos,PI,36,F,1,1,,,Altos,329.9,457.0,501.0,473.4,560.0
2603797,190003608466,2019,Altos,PI,34,F,1,1,,,Altos,451.5,498.9,534.2,501.8,600.0
2603955,190003608624,2019,Altos,PI,16,M,3,1,,,Altos,425.3,377.5,487.5,438.5,500.0
2603964,190003608633,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,511.7,499.9,503.9,464.1,580.0
2603991,190003608660,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,451.5,354.6,360.2,436.9,380.0
2607321,190003611990,2019,Altos,PI,22,M,1,1,,,Altos,455.0,604.9,621.4,610.1,660.0
2607364,190003612033,2019,Altos,PI,23,F,1,1,,,Altos,359.2,377.7,479.5,590.5,640.0
2607395,190003612064,2019,Altos,PI,25,F,1,1,,,Altos,,,,,
2607537,190003612206,2019,Altos,PI,18,F,2,3,Teresina,4.0,Altos,559.4,455.5,573.7,654.2,960.0
2925036,190003929715,2019,Altos,PI,16,M,2,2,,,Altos,453.4,434.4,474.6,550.6,540.0
2928241,190003932920,2019,Altos,PI,25,F,1,1,,,Altos,403.5,455.2,488.5,493.8,580.0
2928357,190003933036,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
2928377,190003933056,2019,Altos,PI,19,F,1,1,,,Altos,,,,,
2931470,190003936149,2019,Altos,PI,22,M,1,1,,,Altos,415.9,590.8,565.9,483.7,480.0
2931578,190003936257,2019,Altos,PI,18,F,2,2,Pau D'Arco do Piauí,2.0,Altos,,,,,
2934105,190003938785,2019,Altos,PI,23,F,1,1,,,Caxias,413.5,498.7,533.8,580.0,860.0
2934613,190003939293,2019,Altos,PI,33,M,1,1,,,Altos,,,,,
2934762,190003939442,2019,Altos,PI,37,F,1,1,,,Altos,,,,,
2934782,190003939462,2019,Altos,PI,18,M,2,2,,,Altos,402.8,407.2,374.3,460.8,0.0
2934880,190003939560,2019,Altos,PI,21,M,1,1,,,Altos,385.7,415.8,398.7,476.3,420.0
2937846,190003942526,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,414.8,435.9,486.7,444.8,460.0
2937869,190003942549,2019,Altos,PI,19,M,1,1,,,Altos,475.0,575.0,528.0,493.4,760.0
2941273,190003945953,2019,Altos,PI,21,F,1,1,,,Altos,399.5,350.0,365.2,476.8,620.0
2941344,190003946024,2019,Altos,PI,48,M,2,2,Altos,2.0,Altos,,,,,
2941395,190003946075,2019,Altos,PI,22,F,1,1,,,Altos,340.1,451.8,430.1,420.1,320.0
2941423,190003946103,2019,Altos,PI,20,F,1,1,,,Altos,377.5,525.0,548.8,462.2,480.0
2944294,190003948974,2019,Altos,PI,26,F,1,1,,,Altos,449.0,625.5,607.5,526.0,600.0
2944372,190003949052,2019,Altos,PI,27,M,1,1,,,Altos,457.3,372.9,495.8,473.6,580.0
2944500,190003949180,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,420.5,422.5,364.6,361.6,0.0
2944677,190003949357,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,388.8,332.1,342.8,398.8,0.0
2947611,190003952291,2019,Altos,PI,17,M,2,3,Teresina,4.0,Altos,627.3,605.0,624.2,737.9,780.0
2947736,190003952416,2019,Altos,PI,24,F,1,1,,,Altos,404.9,427.9,469.4,434.7,0.0
2947873,190003952553,2019,Altos,PI,18,M,1,1,,,Altos,405.7,601.3,586.3,639.7,900.0
2950775,190003955455,2019,Altos,PI,23,F,1,1,,,Altos,424.8,319.6,435.5,513.4,520.0
2950866,190003955546,2019,Altos,PI,20,F,1,1,,,Altos,406.6,447.0,518.4,450.9,580.0
2950894,190003955574,2019,Altos,PI,48,F,1,1,,,Altos,,,,,
2950957,190003955637,2019,Altos,PI,25,F,1,1,,,Altos,483.0,463.8,515.8,423.1,340.0
2953969,190003958649,2019,Altos,PI,20,M,1,1,,,Altos,416.4,434.4,483.2,432.2,600.0
2953998,190003958678,2019,Altos,PI,24,F,1,1,,,Altos,498.8,561.0,569.1,515.2,480.0
2954024,190003958704,2019,Altos,PI,26,M,1,1,,,Altos,560.6,501.9,537.8,588.8,500.0
2954037,190003958717,2019,Altos,PI,23,F,1,1,,,Altos,,481.1,575.0,,640.0
2954046,190003958726,2019,Altos,PI,19,F,2,3,,,Altos,516.3,572.5,505.9,506.6,740.0
2954085,190003958765,2019,Altos,PI,18,M,1,1,,,Altos,419.1,559.4,508.0,498.9,480.0
2954088,190003958768,2019,Altos,PI,17,F,2,3,Teresina,4.0,Altos,415.9,480.5,536.4,526.3,560.0
2954145,190003958825,2019,Altos,PI,27,F,1,1,,,Altos,448.0,367.6,503.2,445.6,560.0
2957346,190003962026,2019,Altos,PI,20,F,1,1,,,Altos,413.9,544.9,488.6,595.2,820.0
2960438,190003965118,2019,Altos,PI,19,F,1,1,,,Altos,398.6,437.0,480.5,440.4,0.0
2960489,190003965169,2019,Altos,PI,32,M,1,1,,,Altos,,,,,
2960633,190003965313,2019,Altos,PI,19,F,1,1,,,Altos,569.8,597.2,605.6,644.9,900.0
2960676,190003965356,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,367.9,471.9,360.4,422.7,240.0
2960816,190003965496,2019,Altos,PI,18,M,3,1,,,Altos,460.5,465.6,459.0,435.9,240.0
2960818,190003965498,2019,Altos,PI,20,F,1,1,,,Altos,,390.1,374.5,,0.0
2961130,190003965810,2019,Altos,PI,30,M,1,1,,,Altos,,361.5,434.6,,0.0
2963841,190003968521,2019,Altos,PI,26,M,1,1,,,Altos,499.0,564.0,498.1,516.9,580.0
2963956,190003968636,2019,Altos,PI,19,F,1,1,,,Altos,388.1,373.8,440.6,463.0,600.0
2964112,190003968792,2019,Altos,PI,18,M,1,1,,,Altos,494.1,527.9,555.2,575.0,460.0
2964131,190003968811,2019,Altos,PI,18,M,2,2,,,Altos,515.7,377.6,510.4,399.2,740.0
2964205,190003968885,2019,Altos,PI,16,F,3,1,,,Altos,531.2,583.0,554.0,545.5,920.0
2964243,190003968923,2019,Altos,PI,16,F,3,1,,,Altos,335.4,433.6,470.7,477.8,0.0
2967119,190003971799,2019,Altos,PI,21,F,1,1,,,Altos,,387.2,486.8,,500.0
2967127,190003971807,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,431.5,369.9,476.5,455.1,440.0
2967290,190003971970,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,,,,,
2967368,190003972048,2019,Altos,PI,29,F,1,1,,,Altos,549.0,587.4,605.5,705.7,620.0
2967430,190003972110,2019,Altos,PI,15,M,3,1,,,Altos,473.9,640.5,525.5,668.1,600.0
2967432,190003972112,2019,Altos,PI,32,M,1,1,,,Altos,384.1,415.6,515.9,462.5,540.0
2967670,190003972350,2019,Altos,PI,31,M,1,1,,,Altos,381.9,466.2,394.3,408.2,540.0
2967689,190003972369,2019,Altos,PI,34,M,1,1,,,Altos,498.6,625.9,588.9,406.3,640.0
2967733,190003972413,2019,Altos,PI,21,F,1,1,,,Altos,437.5,405.5,427.9,409.7,480.0
2970343,190003975024,2019,Altos,PI,20,F,1,1,,,Altos,486.0,446.0,459.7,438.7,620.0
2970442,190003975123,2019,Altos,PI,24,M,1,1,,,Altos,,,,,
2970560,190003975241,2019,Altos,PI,16,F,3,1,,,Altos,609.4,554.8,542.0,647.0,620.0
2970590,190003975271,2019,Altos,PI,24,F,1,1,,,Altos,,,,,
2970641,190003975322,2019,Altos,PI,20,M,1,1,,,Altos,463.8,586.2,528.1,416.5,540.0
2970683,190003975364,2019,Altos,PI,19,M,1,1,,,Altos,502.5,410.2,380.3,438.4,500.0
2970871,190003975552,2019,Altos,PI,24,M,1,1,,,Altos,439.5,487.7,529.5,702.6,740.0
2970956,190003975637,2019,Altos,PI,20,F,1,1,,,Altos,447.6,461.9,513.9,437.4,500.0
2973717,190003978399,2019,Altos,PI,17,M,3,1,,,Altos,534.2,531.9,547.3,572.2,600.0
2973865,190003978547,2019,Altos,PI,17,M,2,3,Campo Maior,1.0,Altos,431.2,418.3,509.1,672.9,620.0
2973872,190003978554,2019,Altos,PI,36,F,1,1,,,Altos,,,,,
2973874,190003978556,2019,Altos,PI,16,M,2,2,Teresina,2.0,Altos,377.3,531.3,540.6,581.1,320.0
2973951,190003978633,2019,Altos,PI,23,M,1,1,,,Altos,467.9,513.8,533.0,538.4,600.0
2974001,190003978683,2019,Altos,PI,17,F,2,2,,,Altos,,,,,
2974173,190003978855,2019,Altos,PI,18,F,1,1,,,Altos,,435.4,447.9,,0.0
3086311,190004090998,2019,Altos,PI,20,F,1,1,,,Altos,406.1,451.1,347.2,402.3,520.0
3086344,190004091031,2019,Altos,PI,15,F,3,1,,,Altos,425.5,343.3,397.7,452.4,300.0
3086348,190004091035,2019,Altos,PI,18,M,2,2,Campo Maior,1.0,Altos,356.2,379.0,426.4,457.8,520.0
3086495,190004091182,2019,Altos,PI,33,F,1,1,,,Altos,,,,,
3089264,190004093951,2019,Altos,PI,19,M,1,1,,,Teresina,569.1,609.4,555.7,635.5,720.0
3089313,190004094000,2019,Altos,PI,24,M,1,1,,,Altos,,,,,
3089338,190004094025,2019,Altos,PI,18,F,1,1,,,Altos,,,,,
3089398,190004094085,2019,Altos,PI,16,M,3,1,,,Altos,506.6,486.4,500.9,493.7,500.0
3089443,190004094130,2019,Altos,PI,26,M,1,1,,,Altos,,420.8,491.5,,500.0
3092534,190004097221,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,339.5,479.0,455.2,501.3,540.0
3092600,190004097287,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,436.3,429.9,419.4,408.6,520.0
3093038,190004097725,2019,Altos,PI,20,M,1,1,,,Altos,474.6,375.4,377.8,427.9,400.0
3095715,190004100402,2019,Altos,PI,37,M,1,1,,,Altos,548.8,551.1,502.6,362.3,560.0
3095838,190004100525,2019,Altos,PI,23,F,1,1,,,Altos,406.3,519.0,534.9,483.9,540.0
3095889,190004100576,2019,Altos,PI,22,F,1,1,,,Altos,530.1,552.0,509.6,517.2,620.0
3095902,190004100589,2019,Altos,PI,18,F,1,1,,,Altos,457.5,422.8,494.5,389.3,600.0
3102279,190004106966,2019,Altos,PI,24,M,1,1,,,Altos,403.4,434.2,475.4,433.8,620.0
3102309,190004106996,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,382.3,496.1,486.3,421.1,300.0
3108658,190004113346,2019,Altos,PI,20,M,1,1,,,Altos,505.8,484.3,411.4,588.8,880.0
3128840,190004133528,2019,Altos,PI,19,M,1,1,,,Altos,491.7,450.5,524.5,430.7,520.0
3128941,190004133629,2019,Altos,PI,18,F,2,2,Teresina,2.0,Altos,430.2,426.4,527.5,509.7,560.0
3131333,190004136021,2019,Altos,PI,33,M,1,1,,,Altos,518.1,563.6,478.6,405.4,540.0
3131849,190004136537,2019,Altos,PI,17,M,2,2,Teresina,4.0,Teresina,589.5,593.9,580.9,638.9,880.0
3131860,190004136548,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,,,,,
3131878,190004136566,2019,Altos,PI,16,F,3,1,,,Altos,548.7,588.8,651.3,547.3,740.0
3134778,190004139466,2019,Altos,PI,42,F,1,1,,,Altos,366.6,372.0,477.8,530.9,460.0
3134782,190004139470,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,400.0,438.5,451.1,450.1,480.0
3297544,190004302236,2019,Altos,PI,18,M,1,1,,,Altos,457.2,382.6,424.5,519.6,600.0
3300834,190004305526,2019,Altos,PI,17,F,3,1,,,Altos,450.3,524.0,561.2,591.7,720.0
3300848,190004305540,2019,Altos,PI,20,F,1,1,,,Altos,,480.8,421.5,,440.0
3313695,190004318387,2019,Altos,PI,18,M,2,2,Teresina,2.0,Altos,390.1,425.2,432.7,451.4,480.0
3316731,190004321423,2019,Altos,PI,15,F,3,1,,,Altos,422.0,414.9,511.4,409.5,180.0
3316782,190004321474,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,396.4,433.6,455.8,492.9,0.0
3316794,190004321486,2019,Altos,PI,19,F,1,1,,,Altos,551.7,523.5,527.8,529.3,820.0
3316876,190004321568,2019,Altos,PI,19,F,1,1,,,Altos,403.5,449.8,494.8,404.8,560.0
3316891,190004321583,2019,Altos,PI,37,M,1,1,,,Altos,528.0,575.7,576.5,683.2,580.0
3319538,190004324230,2019,Altos,PI,23,F,1,1,,,Altos,400.7,384.9,409.5,390.0,520.0
3319562,190004324254,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,403.2,497.1,465.2,561.3,720.0
3319629,190004324321,2019,Altos,PI,20,M,1,1,,,Altos,405.3,437.2,388.6,430.5,440.0
3319688,190004324380,2019,Altos,PI,20,M,1,1,,,Altos,483.8,450.8,453.1,550.3,520.0
3319744,190004324436,2019,Altos,PI,16,F,3,1,,,Altos,475.1,512.2,562.1,581.4,720.0
3319777,190004324469,2019,Altos,PI,18,F,3,1,,,Altos,471.9,373.8,498.5,407.9,340.0
3319797,190004324489,2019,Altos,PI,19,F,1,1,,,Altos,396.3,495.1,556.6,465.5,640.0
3319950,190004324642,2019,Altos,PI,16,F,3,1,,,Altos,393.4,506.9,533.2,440.1,540.0
3319988,190004324680,2019,Altos,PI,19,M,1,1,,,Altos,,,,,
3320003,190004324695,2019,Altos,PI,18,F,2,2,,,Altos,,350.6,425.3,,520.0
3320035,190004324727,2019,Altos,PI,32,M,1,1,,,Altos,,,,,
3320122,190004324814,2019,Altos,PI,21,F,1,1,,,Altos,502.3,414.4,393.9,432.9,440.0
3320271,190004324963,2019,Altos,PI,17,F,3,1,,,Altos,542.2,575.7,572.9,627.2,800.0
3322941,190004327633,2019,Altos,PI,18,M,2,3,,,Altos,595.7,546.4,586.6,576.6,740.0
3323385,190004328077,2019,Altos,PI,20,M,1,1,,,Altos,479.6,473.8,532.2,419.6,520.0
3323401,190004328093,2019,Altos,PI,20,F,1,1,,,Altos,445.1,459.4,511.8,375.9,560.0
3323539,190004328231,2019,Altos,PI,32,M,1,1,,,Altos,,,,,
3325849,190004330541,2019,Altos,PI,20,M,2,2,Altos,2.0,Altos,426.7,425.2,431.3,549.6,620.0
3325852,190004330544,2019,Altos,PI,20,M,1,1,,,Altos,,,,,
3325877,190004330569,2019,Altos,PI,35,F,1,1,,,Altos,,,,,
3325981,190004330673,2019,Altos,PI,33,M,1,1,,,Altos,414.3,527.6,490.4,411.6,380.0
3325982,190004330674,2019,Altos,PI,19,F,1,1,,,Altos,400.2,459.3,520.9,409.4,600.0
3326135,190004330827,2019,Altos,PI,17,F,2,3,Altos,4.0,Altos,504.6,483.3,534.3,390.8,660.0
3326329,190004331021,2019,Altos,PI,21,F,1,1,,,Altos,480.9,357.1,465.1,615.1,660.0
3326340,190004331032,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
3326481,190004331173,2019,Altos,PI,28,F,1,1,,,Altos,465.9,545.3,548.9,485.4,580.0
3326513,190004331205,2019,Altos,PI,19,F,1,1,,,Altos,403.8,477.9,450.7,526.2,340.0
3326526,190004331218,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,513.8,498.6,516.2,452.0,360.0
3326546,190004331238,2019,Altos,PI,32,M,2,2,Altos,2.0,Altos,466.3,377.4,417.9,371.8,280.0
3326577,190004331269,2019,Altos,PI,17,M,3,1,,,Altos,507.8,430.0,493.5,481.6,500.0
3326625,190004331317,2019,Altos,PI,43,F,1,1,,,Altos,,,,,
3328967,190004333659,2019,Altos,PI,21,M,1,1,,,Altos,432.3,420.2,372.2,431.9,260.0
3329073,190004333765,2019,Altos,PI,20,F,1,1,,,Altos,437.1,443.3,515.2,440.2,600.0
3329112,190004333804,2019,Altos,PI,26,M,1,1,,,Altos,516.7,508.3,518.9,521.9,520.0
3329154,190004333846,2019,Altos,PI,19,M,1,1,,,Altos,486.2,510.5,573.5,604.9,900.0
3329289,190004333981,2019,Altos,PI,16,M,3,1,,,Altos,417.5,383.8,515.8,518.1,660.0
3329593,190004334285,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,498.5,465.2,472.5,394.5,760.0
3329774,190004334466,2019,Altos,PI,33,F,1,1,,,Altos,421.2,519.7,483.6,491.0,480.0
3329860,190004334552,2019,Altos,PI,16,F,3,1,,,Altos,589.1,571.1,580.0,763.5,880.0
3329871,190004334563,2019,Altos,PI,33,F,1,1,,,Altos,,,,,
3329914,190004334606,2019,Altos,PI,19,F,1,1,,,Altos,421.2,492.4,517.4,447.2,520.0
3329921,190004334613,2019,Altos,PI,22,F,1,1,,,Altos,457.2,434.2,448.7,388.1,560.0
3332162,190004336854,2019,Altos,PI,17,M,3,1,,,Altos,396.8,466.7,583.8,679.3,740.0
3332209,190004336901,2019,Altos,PI,19,F,1,1,,,Altos,429.7,451.6,424.6,481.7,340.0
3332210,190004336902,2019,Altos,PI,20,F,1,1,,,Altos,,,,,
3332222,190004336914,2019,Altos,PI,14,M,3,1,,,Altos,551.0,640.4,541.5,651.6,600.0
3332271,190004336963,2019,Altos,PI,22,M,1,1,,,Altos,,,,,
3332323,190004337015,2019,Altos,PI,34,M,1,1,,,Teresina,550.5,555.0,555.1,528.6,680.0
3332460,190004337152,2019,Altos,PI,18,F,1,1,,,Altos,455.1,451.1,508.3,439.3,580.0
3332540,190004337232,2019,Altos,PI,22,M,1,1,,,Altos,490.0,604.9,570.1,638.3,760.0
3332647,190004337339,2019,Altos,PI,19,F,2,2,Altos,2.0,Altos,486.5,424.0,381.7,368.3,560.0
3332825,190004337517,2019,Altos,PI,18,F,2,2,Altos,2.0,Altos,389.3,376.0,461.9,363.4,580.0
3332830,190004337522,2019,Altos,PI,26,F,1,1,,,Altos,,,,,
3332831,190004337523,2019,Altos,PI,18,M,2,2,Altos,2.0,Altos,458.6,448.9,401.2,678.1,480.0
3335415,190004340107,2019,Altos,PI,21,M,1,1,,,Altos,,,,,
3335416,190004340108,2019,Altos,PI,19,F,1,1,,,Altos,497.6,440.6,492.1,456.1,600.0
3335571,190004340263,2019,Altos,PI,18,M,1,1,,,Teresina,,,,,
3335647,190004340339,2019,Altos,PI,17,M,2,2,Altos,2.0,Altos,373.2,401.4,394.8,442.9,300.0
3335773,190004340465,2019,Altos,PI,22,M,1,1,,,Altos,361.5,387.7,340.7,587.0,460.0
3335830,190004340522,2019,Altos,PI,30,M,1,1,,,Altos,499.5,526.9,546.6,589.2,480.0
3335837,190004340529,2019,Altos,PI,17,F,2,2,Altos,2.0,Altos,516.4,356.0,490.1,430.3,600.0
3335923,190004340615,2019,Altos,PI,21,M,1,1,,,Altos,443.5,531.0,568.9,574.4,600.0
3335939,190004340631,2019,Altos,PI,19,M,2,2,Altos,2.0,Altos,405.7,364.2,422.0,393.8,480.0
3336010,190004340702,2019,Altos,PI,23,F,1,1,,,Altos,377.2,456.8,520.6,431.1,560.0
