,NU_INSCRICAO,NU_ANO,NO_MUNICIPIO_RESIDENCIA,SG_UF_RESIDENCIA,NU_IDADE,TP_SEXO,TP_ST_CONCLUSAO,TP_ESCOLA,NO_MUNICIPIO_ESC,TP_DEPENDENCIA_ADM_ESC,NO_MUNICIPIO_PROVA,NU_NOTA_CN,NU_NOTA_CH,NU_NOTA_LC,NU_NOTA_MT,NU_NOTA_REDACAO
3015769,170000749855,2017,Altos,PI,32.0,M,1,1,,,Altos,531.9,561.8,560.9,489.5,620.0
3037714,170002436655,2017,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,501.9,576.3,481.9,558.8,740.0
3044512,170005794919,2017,Altos,PI,21.0,M,1,1,,,Altos,399.6,597.2,459.9,659.9,640.0
3048731,170004097720,2017,Altos,PI,32.0,F,1,1,,,Altos,532.7,377.7,396.2,513.3,440.0
3049544,170005795056,2017,Altos,PI,19.0,M,1,1,,,Altos,,491.5,478.7,,500.0
3050245,170005779666,2017,Altos,PI,18.0,M,1,1,,,Altos,439.5,487.2,402.1,368.9,560.0
3050997,170005792186,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,417.7,541.9,409.4,383.2,580.0
3055597,170002437807,2017,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,379.5,432.8,325.3,538.5,360.0
3059636,170004100720,2017,Altos,PI,24.0,F,1,1,,,Altos,505.8,544.0,533.3,550.5,560.0
3059833,170004096838,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,401.5,493.1,427.4,458.6,580.0
3062753,170004100177,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,475.4,534.6,520.2,516.3,0.0
3064718,170004099806,2017,Altos,PI,29.0,F,1,1,,,Altos,524.7,406.1,369.1,544.8,540.0
3072864,170004105648,2017,Altos,PI,28.0,F,1,1,,,Altos,565.3,589.7,497.2,419.6,660.0
3073803,170004110360,2017,Altos,PI,32.0,F,1,1,,,Altos,506.1,506.1,529.8,488.9,400.0
3075428,170004091914,2017,Altos,PI,22.0,F,1,1,,,Altos,557.9,559.4,548.4,528.0,580.0
3077008,170004109093,2017,Altos,PI,30.0,M,1,1,,,Altos,518.2,483.8,484.1,372.7,0.0
3078420,170002418587,2017,Altos,PI,20.0,F,1,1,,,Altos,471.5,492.1,562.7,408.6,600.0
3079238,170002435123,2017,Altos,PI,18.0,F,1,1,,,Altos,502.4,431.3,465.7,419.9,460.0
3079704,170002419824,2017,Altos,PI,25.0,M,1,1,,,Altos,415.6,397.1,407.3,362.5,0.0
3079951,170002432109,2017,Altos,PI,31.0,F,1,1,,,Altos,459.3,493.3,458.4,455.5,640.0
3079963,170002431089,2017,Altos,PI,22.0,M,1,1,,,Altos,577.7,618.6,508.1,634.4,460.0
3080958,170002434351,2017,Altos,PI,21.0,M,1,1,,,Altos,,,,,
3082493,170005800787,2017,Altos,PI,19.0,F,1,1,,,Altos,,501.8,488.2,,620.0
3083952,170004104847,2017,Altos,PI,23.0,F,1,1,,,Altos,395.8,444.2,498.0,436.5,420.0
3086953,170005817437,2017,Altos,PI,19.0,M,1,1,,,Altos,481.0,430.1,517.0,406.1,620.0
3094272,170002420378,2017,Altos,PI,18.0,M,1,1,,,Altos,515.7,514.3,532.9,563.5,460.0
3098888,170005803620,2017,Altos,PI,21.0,F,1,1,,,Altos,,,,,
3099008,170005811707,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,480.0,558.8,510.3,478.3,540.0
3103920,170005809142,2017,Altos,PI,18.0,M,1,1,,,Altos,486.0,507.3,462.9,520.4,680.0
3104610,170005818465,2017,Altos,PI,25.0,M,1,1,,,Altos,516.0,617.7,519.4,720.3,800.0
3106973,170005821777,2017,Altos,PI,20.0,F,1,1,,,Altos,416.2,404.6,460.7,446.3,420.0
3107191,170005815685,2017,Altos,PI,32.0,F,1,1,,,Altos,,,,,
3109698,170005809736,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3113057,170000768034,2017,Altos,PI,26.0,M,1,1,,,Altos,,,,,
3113755,170000770095,2017,Altos,PI,20.0,M,1,1,,,Altos,407.9,373.7,502.9,450.4,0.0
3118109,170000777081,2017,Altos,PI,22.0,F,1,1,,,Altos,525.9,400.4,453.9,529.2,760.0
3119603,170005822572,2017,Altos,PI,22.0,M,1,1,,,Altos,421.7,511.9,484.6,513.7,560.0
3119938,170000770146,2017,Altos,PI,32.0,F,1,1,,,Altos,440.1,471.1,421.8,460.5,460.0
3122891,170005807563,2017,Altos,PI,46.0,M,2,2,Altos,2.0,Altos,536.1,552.7,503.8,422.0,480.0
3129832,170004120876,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3130296,170004119603,2017,Altos,PI,42.0,F,1,1,,,Altos,,,,,
3158896,170002458732,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3164741,170002465027,2017,Altos,PI,38.0,M,2,2,Teresina,3.0,Teresina,427.2,368.8,373.2,418.2,260.0
3171239,170002462465,2017,Altos,PI,26.0,F,2,2,Teresina,3.0,Teresina,400.5,425.2,453.8,519.9,380.0
3173316,170000795030,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3175924,170002459679,2017,Altos,PI,22.0,M,1,1,,,Altos,460.5,516.2,472.4,682.0,860.0
3179504,170002453656,2017,Altos,PI,17.0,F,3,1,,,Teresina,505.1,478.5,513.3,378.3,560.0
3180718,170004123798,2017,Altos,PI,19.0,F,1,1,,,Altos,416.5,469.1,450.2,357.2,0.0
3184505,170000767063,2017,Altos,PI,32.0,F,1,1,,,Altos,575.7,574.4,537.8,475.3,520.0
3187054,170002457242,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3187742,170002460369,2017,Altos,PI,27.0,M,1,1,,,Altos,,,,,
3193386,170000797815,2017,Altos,PI,20.0,M,1,1,,,Altos,426.0,527.5,526.5,536.8,440.0
3195282,170000806475,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,538.6,583.6,540.0,593.4,720.0
3197197,170004128836,2017,Altos,PI,21.0,M,1,1,,,Altos,430.1,450.0,456.4,508.8,400.0
3212367,170004116814,2017,Altos,PI,24.0,F,1,1,,,Altos,549.4,608.7,579.5,546.9,600.0
3213033,170004113868,2017,Altos,PI,23.0,M,1,1,,,Altos,499.0,565.8,480.8,444.4,560.0
3214970,170000786900,2017,Altos,PI,45.0,M,1,1,,,Altos,583.7,593.6,547.1,587.9,520.0
3218958,170000808560,2017,Altos,PI,52.0,M,1,1,,,Altos,523.3,397.0,470.0,567.3,520.0
3221639,170000787436,2017,Altos,PI,16.0,F,2,2,Altos,2.0,Altos,392.7,367.7,415.4,409.8,540.0
3225591,170004133554,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,501.4,441.4,531.8,606.7,640.0
3230969,170004168256,2017,Altos,PI,24.0,F,1,1,,,Altos,482.0,401.7,495.6,646.5,560.0
3232302,170004170511,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,,,,,
3243405,170004170979,2017,Altos,PI,27.0,F,1,1,,,Altos,522.6,586.8,543.8,514.2,580.0
3244663,170002480611,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3247021,170000820313,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,474.7,463.4,493.1,517.1,660.0
3247947,170002469376,2017,Altos,PI,20.0,F,1,1,,,Altos,534.1,568.0,514.9,365.1,600.0
3249393,170000844111,2017,Altos,PI,21.0,M,1,1,,,Altos,476.2,432.3,484.0,498.0,640.0
3249778,170000818775,2017,Altos,PI,24.0,F,1,1,,,Altos,530.3,463.6,474.4,552.7,580.0
3251426,170004152455,2017,Altos,PI,26.0,F,1,1,,,Altos,499.1,479.5,479.6,393.8,360.0
3253918,170002478517,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,464.7,436.8,372.6,385.8,520.0
3255293,170005843781,2017,Altos,PI,24.0,F,1,1,,,Altos,581.0,484.1,391.8,435.8,520.0
3255444,170002466829,2017,Altos,PI,22.0,F,1,1,,,Altos,,,,,
3262523,170000855148,2017,Altos,PI,18.0,F,3,1,,,Altos,452.8,428.6,443.9,399.8,420.0
3262800,170005847748,2017,Altos,PI,44.0,F,1,1,,,Altos,,,,,
3263941,170002477489,2017,Altos,PI,19.0,F,1,1,,,Altos,442.2,378.9,465.6,384.1,460.0
3267703,170004150405,2017,Altos,PI,29.0,F,1,1,,,Altos,451.1,404.1,431.3,452.8,420.0
3273973,170002478607,2017,Altos,PI,17.0,M,2,2,Teresina,1.0,Altos,591.4,601.6,577.9,479.7,660.0
3274996,170005828975,2017,Altos,PI,16.0,F,3,1,,,Altos,473.5,499.9,476.8,389.1,480.0
3277078,170002494333,2017,Altos,PI,21.0,F,1,1,,,Altos,406.1,573.7,546.2,573.1,520.0
3279172,170004118380,2017,Altos,PI,31.0,F,1,1,,,Altos,,,,,
3280358,170005829053,2017,Altos,PI,17.0,F,2,3,Teresina,4.0,Altos,613.2,679.2,610.8,789.4,960.0
3280410,170002478741,2017,Altos,PI,19.0,F,1,1,,,Altos,403.9,370.9,486.8,494.0,400.0
3281545,170004155889,2017,Altos,PI,22.0,M,1,1,,,Altos,,,,,
3281867,170004150718,2017,Altos,PI,21.0,F,1,1,,,Altos,456.1,474.8,534.3,456.8,620.0
3284022,170005841221,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,448.7,479.3,396.5,384.2,440.0
3287703,170005860468,2017,Altos,PI,19.0,M,1,1,,,Altos,520.4,499.0,536.2,548.5,520.0
3288236,170000847696,2017,Altos,PI,20.0,M,1,1,,,Altos,427.2,427.4,353.1,452.9,360.0
3289989,170000846341,2017,Altos,PI,30.0,F,2,3,Teresina,4.0,Altos,,,,,
3294956,170000849191,2017,Altos,PI,23.0,F,1,1,,,Altos,392.4,518.6,449.3,391.7,540.0
3295383,170005859774,2017,Altos,PI,18.0,M,2,2,Pau D'Arco do Piauí,2.0,Altos,481.2,427.3,453.2,426.3,480.0
3305695,170000858113,2017,Altos,PI,25.0,F,1,1,,,Altos,,401.5,462.5,,420.0
3306994,170002490060,2017,Altos,PI,20.0,M,1,1,,,Altos,412.8,476.3,372.0,456.3,340.0
3312743,170004194933,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3312772,170004197240,2017,Altos,PI,20.0,M,1,1,,,Altos,,,,,
3313055,170000846680,2017,Altos,PI,20.0,F,1,1,,,Altos,578.3,664.2,562.1,679.5,720.0
3316003,170000843392,2017,Altos,PI,17.0,M,1,1,,,Altos,449.1,492.0,444.5,560.4,560.0
3316353,170004198031,2017,Altos,PI,20.0,M,2,2,Pau D'Arco do Piauí,2.0,Altos,450.8,382.7,439.1,427.2,0.0
3316888,170004192695,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,,,,,
3322164,170002524883,2017,Altos,PI,19.0,F,1,1,,,Altos,,,,,
3325968,170004140026,2017,Altos,PI,19.0,M,1,1,,,Altos,474.9,440.8,502.0,452.2,680.0
3333851,170004137407,2017,Altos,PI,31.0,M,1,1,,,Altos,604.9,556.2,498.2,564.1,400.0
3335807,170002467810,2017,Altos,PI,45.0,F,1,1,,,Altos,494.6,432.1,471.2,601.4,380.0
3337589,170002527764,2017,Altos,PI,30.0,M,1,1,,,Altos,551.3,552.5,521.4,498.4,480.0
3338352,170002470850,2017,Altos,PI,18.0,F,2,3,Teresina,4.0,Barras,407.2,384.0,513.2,373.8,560.0
3340738,170005857154,2017,Altos,PI,33.0,F,1,1,,,Altos,508.2,545.2,526.8,445.7,480.0
3343233,170000827341,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,414.5,431.1,455.5,368.5,540.0
3344378,170002512694,2017,Altos,PI,19.0,M,1,1,,,Altos,558.4,572.6,564.9,587.6,580.0
3346502,170002489410,2017,Altos,PI,19.0,F,1,1,,,Altos,567.3,603.6,511.6,772.6,640.0
3348911,170004198565,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,455.7,448.6,475.7,375.6,620.0
3350361,170000825268,2017,Altos,PI,19.0,F,1,1,,,Altos,488.1,561.5,530.6,410.0,660.0
3360685,170004140743,2017,Altos,PI,20.0,M,1,1,,,Altos,,546.5,386.2,,600.0
3366439,170000869178,2017,Altos,PI,35.0,F,1,1,,,Altos,,,,,
3367653,170000868704,2017,Altos,PI,23.0,M,1,1,,,Altos,,,,,
3368349,170004181772,2017,Altos,PI,19.0,F,1,1,,,Altos,,495.2,434.8,,500.0
3369943,170004159648,2017,Altos,PI,28.0,F,1,1,,,Altos,505.9,537.8,571.5,530.7,520.0
3372672,170000838447,2017,Altos,PI,26.0,F,1,1,,,Altos,563.9,524.6,559.5,509.3,680.0
3373948,170004207462,2017,Altos,PI,28.0,F,1,1,,,Altos,,,,,
3378489,170002510577,2017,Altos,PI,32.0,F,1,1,,,Altos,417.6,472.5,432.3,417.5,380.0
3382976,170002510680,2017,Altos,PI,25.0,M,1,1,,,Altos,463.0,580.7,505.0,507.7,720.0
3383997,170000811757,2017,Altos,PI,35.0,M,1,1,,,Parnaíba,,,,,
3388771,170004224202,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,,398.6,456.5,,360.0
3396464,170005917293,2017,Altos,PI,26.0,F,1,1,,,Altos,527.5,530.2,475.4,504.0,520.0
3411064,170004148581,2017,Altos,PI,31.0,M,1,1,,,Altos,439.0,385.1,491.4,411.0,620.0
3411795,170002549078,2017,Altos,PI,21.0,F,1,1,,,Altos,445.4,373.2,481.4,473.2,540.0
3411909,170005849665,2017,Altos,PI,16.0,F,3,1,,,Altos,476.9,423.6,532.7,414.7,0.0
3428278,170005870299,2017,Altos,PI,30.0,F,1,1,,,Altos,551.1,434.1,389.8,372.9,400.0
3433400,170002523801,2017,Altos,PI,18.0,F,3,1,,,Altos,426.2,436.4,452.4,385.4,560.0
3437262,170000852806,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3438791,170002540546,2017,Altos,PI,24.0,M,1,1,,,Altos,505.6,456.4,473.4,615.0,540.0
3440875,170005847474,2017,Altos,PI,27.0,F,1,1,,,Altos,538.2,605.1,519.7,406.2,640.0
3441776,170000836250,2017,Altos,PI,16.0,M,3,1,,,Altos,519.9,447.5,342.6,586.9,560.0
3443004,170005882851,2017,Altos,PI,18.0,F,1,1,,,Altos,479.4,405.4,434.8,530.4,400.0
3443683,170005858508,2017,Altos,PI,25.0,F,1,1,,,Altos,,,,,
3447255,170005864569,2017,Altos,PI,27.0,F,1,1,,,Altos,,,,,
3457473,170000862681,2017,Altos,PI,20.0,M,1,1,,,Altos,429.0,466.5,441.0,598.8,500.0
3460849,170002538562,2017,Altos,PI,37.0,F,1,1,,,Altos,,,,,
3465152,170004233905,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
3466676,170002532660,2017,Altos,PI,25.0,M,1,1,,,Altos,398.5,494.2,492.3,546.0,560.0
3485804,170000837104,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3494466,170000880956,2017,Altos,PI,21.0,F,1,1,,,Altos,480.5,582.0,507.9,409.1,440.0
3497956,170000867584,2017,Altos,PI,36.0,M,3,1,,,Altos,,,,,
3504737,170005865454,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3505380,170005920664,2017,Altos,PI,23.0,F,1,1,,,Altos,555.6,626.6,630.2,496.9,560.0
3515429,170004229061,2017,Altos,PI,38.0,F,1,1,,,Altos,,,,,
3520509,170000834636,2017,Altos,PI,24.0,M,1,1,,,Altos,534.4,598.6,576.1,711.0,740.0
3521816,170004240972,2017,Altos,PI,24.0,M,1,1,,,Altos,,,,,
3521935,170002521478,2017,Altos,PI,27.0,F,1,1,,,Altos,383.8,464.3,386.2,595.4,460.0
3524439,170005929339,2017,Altos,PI,20.0,F,1,1,,,Altos,468.7,508.7,506.7,669.2,660.0
3527274,170002533674,2017,Altos,PI,23.0,F,1,1,,,Altos,451.9,513.2,468.9,444.9,340.0
3527285,170005912152,2017,Altos,PI,17.0,F,2,3,Teresina,4.0,Altos,587.8,653.4,596.0,693.3,860.0
3528456,170002518569,2017,Altos,PI,23.0,M,1,1,,,Altos,419.8,429.7,503.8,504.1,560.0
3530427,170005909144,2017,Altos,PI,24.0,M,1,1,,,Altos,439.0,446.8,455.3,379.2,500.0
3530445,170002552103,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
3531436,170000893796,2017,Altos,PI,27.0,M,1,1,,,Altos,,,,,
3531826,170004228377,2017,Altos,PI,24.0,F,1,1,,,Altos,512.5,501.3,510.5,491.4,640.0
3537460,170000872305,2017,Altos,PI,18.0,M,2,2,Altos,2.0,Altos,463.5,483.7,478.4,460.7,460.0
3542190,170004266465,2017,Altos,PI,16.0,F,3,1,,,Altos,474.2,402.1,358.6,357.2,240.0
3543521,170004271048,2017,Altos,PI,18.0,F,1,1,,,Altos,447.8,450.3,439.9,366.8,380.0
3548332,170004295363,2017,Altos,PI,20.0,M,1,1,,,Altos,591.9,614.1,569.1,706.0,640.0
3548640,170004209052,2017,Altos,PI,19.0,F,1,1,,,Altos,380.7,412.5,478.8,455.3,520.0
3548857,170004226174,2017,Altos,PI,23.0,F,1,1,,,Altos,,,,,
3551703,170002576139,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,,,,,
3551719,170000905204,2017,Altos,PI,19.0,M,1,1,,,Altos,598.7,641.5,565.5,704.3,880.0
3551823,170000905133,2017,Altos,PI,22.0,M,1,1,,,Altos,509.7,439.5,522.0,490.8,580.0
3553365,170002540587,2017,Altos,PI,27.0,M,1,1,,,Altos,,,,,
3553516,170002539716,2017,Altos,PI,20.0,M,1,1,,,Altos,,,,,
3553524,170000950450,2017,Altos,PI,18.0,F,1,1,,,Altos,452.3,615.1,600.8,697.8,720.0
3554407,170004266820,2017,Altos,PI,23.0,F,1,1,,,Altos,449.1,462.5,518.6,408.9,560.0
3556652,170002561021,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,430.5,424.7,404.6,554.6,560.0
3561233,170005915652,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,413.2,446.5,484.9,459.9,520.0
3562359,170005932925,2017,Altos,PI,19.0,M,1,1,,,Altos,575.3,569.9,501.5,657.1,640.0
3563007,170000929358,2017,Altos,PI,19.0,F,1,1,,,Altos,485.5,524.2,477.6,514.7,720.0
3566127,170000902383,2017,Altos,PI,16.0,M,3,1,,,Altos,503.6,551.6,515.1,607.6,400.0
3568754,170000920482,2017,Altos,PI,22.0,M,1,1,,,Altos,,,,,
3568819,170004299929,2017,Altos,PI,26.0,F,1,1,,,Altos,435.3,558.7,538.0,487.5,500.0
3570444,170002552861,2017,Altos,PI,21.0,F,1,1,,,Altos,375.9,411.5,443.4,411.5,0.0
3572707,170004295747,2017,Altos,PI,25.0,F,1,1,,,Altos,479.6,472.5,478.9,456.0,420.0
3575133,170000920430,2017,Altos,PI,19.0,M,1,1,,,Altos,548.2,560.8,567.3,469.4,460.0
3579344,170000881520,2017,Altos,PI,20.0,F,1,1,,,Altos,483.1,528.7,474.5,416.0,480.0
3580359,170000915955,2017,Altos,PI,22.0,M,1,1,,,Altos,540.8,535.8,558.5,589.1,560.0
3581785,170005909932,2017,Altos,PI,23.0,M,1,1,,,Altos,477.9,416.0,370.3,459.1,500.0
3585323,170005939287,2017,Altos,PI,27.0,M,1,1,,,Altos,512.8,495.6,506.4,538.2,360.0
3588044,170005903999,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,517.5,438.5,452.6,588.2,600.0
3589697,170002588445,2017,Altos,PI,22.0,F,1,1,,,Altos,464.8,499.7,484.6,508.1,560.0
3589781,170002585295,2017,Altos,PI,16.0,F,3,1,,,Altos,413.5,519.7,468.0,446.7,560.0
3590465,170002553075,2017,Altos,PI,18.0,F,2,2,Altos,2.0,Altos,428.0,462.5,480.6,440.2,480.0
3596305,170005942454,2017,Altos,PI,20.0,F,1,1,,,Altos,600.7,477.6,470.5,445.8,360.0
3600457,170000915825,2017,Altos,PI,34.0,F,3,1,,,Altos,461.7,476.0,452.2,422.5,520.0
3603410,170002550213,2017,Altos,PI,19.0,M,1,1,,,Altos,,,,,
3603456,170005942538,2017,Altos,PI,19.0,F,1,1,,,Altos,429.5,410.0,462.2,477.5,0.0
3605013,170000863485,2017,Altos,PI,20.0,F,2,2,Altos,2.0,Altos,437.3,486.3,338.4,471.0,560.0
3607856,170000863549,2017,Altos,PI,19.0,M,1,1,,,Altos,485.6,452.0,439.9,384.0,420.0
3608197,170004191024,2017,Altos,PI,27.0,F,1,1,,,Altos,418.6,479.2,419.7,385.2,720.0
3610403,170002548146,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,433.6,460.0,480.0,453.1,600.0
3611059,170005898929,2017,Altos,PI,25.0,M,1,1,,,Altos,449.1,431.0,557.5,683.7,560.0
3611905,170005913533,2017,Altos,PI,22.0,M,1,1,,,Altos,410.5,460.9,379.6,407.4,400.0
3618258,170005910650,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,498.1,497.1,514.3,415.1,560.0
3619697,170004214526,2017,Altos,PI,24.0,F,1,1,,,Altos,,,,,
3630547,170002585409,2017,Altos,PI,19.0,F,1,1,,,Altos,622.0,649.8,684.2,670.3,840.0
3637345,170004292168,2017,Altos,PI,20.0,F,1,1,,,Altos,,,,,
3642471,170004243660,2017,Altos,PI,16.0,F,3,1,,,Altos,559.8,422.1,461.6,423.0,560.0
3658923,170005919856,2017,Altos,PI,17.0,M,2,2,Altos,2.0,Altos,,,,,
3670693,170002554086,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3673969,170000931783,2017,Altos,PI,18.0,M,3,1,,,Altos,557.1,551.5,403.3,378.7,400.0
3676651,170004267441,2017,Altos,PI,24.0,F,1,1,,,Altos,490.0,392.5,383.0,376.0,480.0
3681970,170000971031,2017,Altos,PI,24.0,F,1,1,,,Altos,401.7,546.6,520.3,383.5,440.0
3685477,170000887323,2017,Altos,PI,24.0,M,1,1,,,Altos,477.5,451.5,414.8,430.7,400.0
3688326,170004291258,2017,Altos,PI,18.0,F,1,1,,,Altos,526.4,593.2,558.1,599.5,560.0
3688811,170002604500,2017,Altos,PI,18.0,F,1,1,,,Altos,478.3,426.4,446.7,625.5,500.0
3691244,170002548383,2017,Altos,PI,33.0,M,1,1,,,Canto do Buriti,,,,,
3693293,170000927512,2017,Altos,PI,17.0,F,3,1,,,Altos,608.0,574.0,571.5,412.0,720.0
3694231,170000940146,2017,Altos,PI,17.0,F,2,2,Teresina,2.0,Teresina,394.9,573.4,515.4,640.3,460.0
3695724,170000966370,2017,Altos,PI,23.0,F,1,1,,,Altos,469.5,524.0,477.6,426.3,520.0
3697140,170002628062,2017,Altos,PI,28.0,F,2,2,Altos,2.0,Altos,465.3,384.3,424.7,419.6,400.0
3704444,170002598661,2017,Altos,PI,34.0,M,1,1,,,Altos,,388.7,495.7,,440.0
3705609,170002557690,2017,Altos,PI,16.0,M,2,2,Altos,2.0,Altos,536.8,506.4,438.9,494.4,480.0
3709555,170000972741,2017,Altos,PI,21.0,M,1,1,,,Altos,601.4,546.2,557.9,569.7,480.0
3710582,170002607867,2017,Altos,PI,18.0,F,3,1,,,Altos,569.1,567.7,515.4,451.8,580.0
3713251,170005948194,2017,Altos,PI,31.0,F,1,1,,,Altos,446.3,375.7,367.6,447.6,300.0
3714388,170000884505,2017,Altos,PI,21.0,F,1,1,,,Altos,508.1,623.5,562.0,498.9,580.0
3715137,170002601909,2017,Altos,PI,20.0,M,1,1,,,Altos,469.8,464.5,414.4,387.0,320.0
3715983,170004279203,2017,Altos,PI,20.0,F,1,1,,,Altos,427.5,555.7,496.9,445.8,600.0
3716393,170004247031,2017,Altos,PI,27.0,M,1,1,,,Altos,416.1,504.1,437.4,383.9,480.0
3718048,170000972516,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,509.7,502.9,446.0,377.6,360.0
3719685,170004253312,2017,Altos,PI,24.0,F,1,1,,,Altos,409.1,409.6,304.6,360.0,0.0
3721729,170000966921,2017,Altos,PI,22.0,F,1,1,,,Altos,456.5,542.7,552.0,635.7,520.0
3722215,170004317137,2017,Altos,PI,16.0,F,3,1,,,Altos,497.8,474.1,477.8,459.1,580.0
3725230,170002646241,2017,Altos,PI,25.0,F,1,1,,,Altos,391.0,448.2,458.1,441.1,380.0
3727056,170002618544,2017,Altos,PI,19.0,F,2,2,Teresina,2.0,Altos,392.7,494.2,439.9,377.1,320.0
3731377,170005993532,2017,Altos,PI,19.0,M,2,2,Altos,2.0,Altos,498.6,353.3,474.5,452.0,340.0
3737679,170000909817,2017,Altos,PI,17.0,F,2,2,Altos,2.0,Altos,424.4,524.6,495.9,574.7,580.0
3741665,170000912928,2017,Altos,PI,25.0,M,1,1,,,Altos,,,,,
3745837,170005965716,2017,Altos,PI,19.0,M,1,1,,,Altos,445.5,438.8,412.0,399.7,460.0
3752285,170004313254,2017,Altos,PI,17.0,F,1,1,,,Altos,490.0,502.2,483.7,449.8,580.0
3753414,170005975765,2017,Altos,PI,20.0,F,1,1,,,Altos,457.1,348.9,448.0,582.8,300.0
3754750,170002599414,2017,Altos,PI,21.0,M,1,1,,,Altos,459.4,404.2,434.2,449.3,320.0
3756070,170004283905,2017,Altos,PI,19.0,F,1,1,,,Altos,384.7,514.8,421.7,375.7,260.0
3759158,170000903707,2017,Altos,PI,19.0,F,1,1,,,Altos,526.1,440.7,426.7,535.8,500.0
3760395,170002596531,2017,Altos,PI,29.0,F,1,1,,,Altos,,,,,
3761633,170002571613,2017,Altos,PI,19.0,M,2,2,Teresina,2.0,Altos,470.8,403.6,429.9,463.1,360.0
3763955,170002590821,2017,Altos,PI,21.0,F,1,1,,,Altos,563.7,605.9,531.6,535.1,760.0
3770380,170004327226,2017,Altos,PI,17.0,F,3,1,,,Altos,491.0,418.1,532.9,393.5,480.0
3773463,170000904672,2017,Altos,PI,29.0,F,1,1,,,Altos,475.7,565.6,553.6,445.6,560.0
3773482,170000959727,2017,Altos,PI,24.0,M,1,1,,,Altos,520.6,528.3,522.8,422.4,400.0
3774829,170002611956,2017,Altos,PI,38.0,F,1,1,,,Altos,568.6,425.0,434.6,467.3,580.0
3775339,170005944023,2017,Altos,PI,27.0,M,1,1,,,Altos,462.2,442.2,349.7,426.1,500.0
3780183,170004253901,2017,Altos,PI,25.0,M,1,1,,,Altos,448.3,456.3,493.7,535.4,560.0
3780450,170004249673,2017,Altos,PI,17.0,M,3,1,,,Altos,407.4,397.3,435.7,392.0,280.0
3781125,170002596912,2017,Altos,PI,17.0,M,2,3,Teresina,4.0,Altos,545.5,588.8,555.0,502.7,700.0
3787868,170004325964,2017,Altos,PI,18.0,F,1,1,,,Altos,511.3,460.2,507.5,491.3,780.0
3788580,170002566279,2017,Altos,PI,19.0,F,2,2,Altos,2.0,Altos,479.4,424.3,552.8,554.3,480.0
3791031,170002581052,2017,Altos,PI,17.0,F,3,1,,,Altos,549.4,536.6,484.0,557.4,600.0
3793417,170002587094,2017,Altos,PI,27.0,F,1,1,,,Altos,536.4,515.8,501.6,365.7,680.0
3793635,170000913812,2017,Altos,PI,19.0,F,1,1,,,Altos,503.5,515.3,534.2,565.9,660.0
3794693,170005965572,2017,Altos,PI,29.0,M,1,1,,,Altos,475.1,477.3,475.4,475.9,440.0
3798090,170002655457,2017,Altos,PI,19.0,F,3,1,,,Altos,448.3,418.9,441.7,497.8,460.0
3799947,170000980108,2017,Altos,PI,26.0,F,1,1,,,Altos,441.6,509.5,511.4,497.3,600.0
3806557,170002644038,2017,Altos,PI,21.0,M,1,1,,,Altos,413.2,463.2,416.3,440.0,240.0
3806694,170002587399,2017,Altos,PI,20.0,M,1,1,,,Altos,442.2,419.3,466.0,437.4,540.0
